[00:00:00.830 --> 00:00:03.652]  Coast to Coast, direct from Austin.
[01:34:24.675 --> 01:34:37.565]  Mimi Al Ham, of course, nothing to do with the fact that the US armed the jihadists in the first place, that they trained ISIS members in Jordan, Saudi Arabia, Qatar, Turkey, bankrolled them to the hill.
[01:34:38.085 --> 01:34:40.347]  It can all be explained by global warming.
[01:34:40.387 --> 01:34:41.088]  What do you think of that?
[01:34:41.889 --> 01:34:46.032]  Well, even the drought itself wasn't caused by global warming.
[01:34:46.572 --> 01:34:54.717]  It was caused by the Turkish president damming the river that runs into Syria in order to destabilize the Syrian government.
[01:34:55.157 --> 01:35:03.183]  And he's on record for saying, telling the previous president, Hafez al-Assad, not this current one, that, you know, your people can drink sand.
[01:35:03.963 --> 01:35:06.464]  And that is the reason for the drought in Syria.
[01:35:06.785 --> 01:35:09.326]  It wasn't global warming in the first place.
[01:35:10.507 --> 01:35:18.311]  The Turkish government did this purposely to get people, to get the Syrian economy weakened and to get people angry.
[01:35:19.031 --> 01:35:26.595]  And it continues to be Turkish policy and the US government policy that leads to these jihadist groups and has led to groups like ISIS.
[01:35:27.176 --> 01:35:32.919]  And, you know, interestingly, the Turkish government now are talking about having invasion plans into Syria.
[01:35:33.999 --> 01:35:41.664]  Using ISIS as an excuse and saving the Kurds as an excuse because of the problems now happening on the Turkish border.
[01:35:41.684 --> 01:35:45.186]  200,000 Kurds have crossed into Turkey now.
[01:35:45.847 --> 01:35:47.608]  Syrian Kurds crossing into Turkey.
[01:35:47.988 --> 01:35:58.775]  And of course, Turkey actually doesn't like having Kurds coming into Turkey because they see Kurds as a potential threat and separatists.
[01:35:59.595 --> 01:36:07.720]  And as a result, you know, that is probably one of the reasons they are worrying about what's happening in Syria right now.
[01:36:09.782 --> 01:36:24.111]  In fact, the Turkish war leaks six months ago revealed, where Erdogan's ministers were talking about war plans in Syria, that they were going to use ISIS as a false flag operation on a Turkish tomb.
[01:36:24.771 --> 01:36:29.415]  And to try to get some excuse to go into Syria.
[01:36:29.475 --> 01:36:31.176]  And that's all on YouTube.
[01:36:31.196 --> 01:36:32.037]  You can have a look at it.
[01:36:32.097 --> 01:36:40.584]  And as a result, Erdogan actually shut YouTube down that day just to prevent his people from listening to it just before the election.
[01:36:41.485 --> 01:36:47.329]  Okay, we're going to get back into ISIS soon with the callers, but we're running low on time now, so let's get into Gamergate.
[01:36:47.369 --> 01:36:52.874]  This is an amazing topic that's kind of slipped under the radar over the past month or so.
[01:36:52.914 --> 01:36:53.894]  It began in August.
[01:36:54.575 --> 01:37:04.683]  And this is an attempt by individuals to hijack the video game industry to implant social engineering and basically brainwashing messages.
[01:37:04.923 --> 01:37:06.324]  Explain how that emerged.
[01:37:08.817 --> 01:37:16.619]  Well, actually, Gamergate is a very, very interesting and promising sort of Twitter phenomenon that's going on right now.
[01:37:16.699 --> 01:37:34.264]  It's a hashtag on Twitter of gamers who have actually been able to expose collusion between the media and a think tank called DIGRA, which is supported by DARPA, the military and government ministry.
[01:37:35.064 --> 01:38:00.163]  So this, DARPA is providing money to this think tank called DIGRA that's specializing in sort of injecting social engineering into video games and they're trying to sort of say, apply their sort of multiple genders as we saw in Facebook and they call them social justice warriors, you know, sort of a fake pseudo-feminism
[01:38:00.583 --> 01:38:12.338]  Taking up the cause of racism, feminism and all of those things, not in real support of equality, but to try to pit races and genders against each other.
[01:38:12.658 --> 01:38:14.420]  And what's happened is that these gamers,
[01:38:15.962 --> 01:38:32.077]  have rejected these people and have been sort of starting to link connections, make connections between the video game journalism, these think tanks, and certain video game developers that are creating games specifically to social engineer people.
[01:38:32.458 --> 01:38:36.942]  One of those is, her name is, I forget her first name, but her last name is Quinn.
[01:38:36.962 --> 01:38:37.803]  Zoe Quinn, yeah.
[01:38:38.323 --> 01:38:39.544]  Zoe Quinn, exactly.
[01:38:40.304 --> 01:38:43.166]  And they sort of exposed her connections.
[01:38:43.226 --> 01:38:49.910]  And after that, all across all the game journalists, they wrote down the same story.
[01:38:50.370 --> 01:38:51.370]  Gamers are dead.
[01:38:52.351 --> 01:39:03.477]  The game development industry should ignore their market and start producing games that are politically correct and no longer consider what the gamers themselves want, but sort of what the
[01:39:04.778 --> 01:39:08.620]  Think tanks and the academics and the social engineers want them to produce.
[01:39:09.360 --> 01:39:12.201]  And all the journalists seem to be colluded on that.
[01:39:12.622 --> 01:39:25.147]  And what's going on now is these gamers have a mission now to expose these think tanks and these connections with what they themselves, what even the CEO
[01:39:26.668 --> 01:39:34.535]  of a big game industry called Electronic Arts called, in his memo, the Establishment Elite.
[01:39:34.895 --> 01:39:45.824]  The Establishment Elite have injected themselves into movies, film, television, into social media to try to socially engineer society.
[01:39:45.884 --> 01:39:49.467]  And it seems that they haven't completely controlled the game industry.
[01:39:49.507 --> 01:39:53.691]  They have to some degree in the military aspect of it, but not in the social aspect of it.
[01:39:53.731 --> 01:39:55.112]  And that's what they're trying to do right now.
[01:39:56.004 --> 01:40:06.826]  And that's all about shifting the propaganda over from news to entertainment, because they know a lot of young people are turned off by the news, so now they're shifting it, as you said, into video games, movies, television shows.
[01:40:07.226 --> 01:40:17.848]  And this is red flag bombshell proof of a deliberate attempt to undermine and hijack the video games industry to implant that politically correct social engineering.
[01:40:17.908 --> 01:40:22.589]  It's a story we're going to be covering more in the future, but now we're going to go to calls for Syrian girl.
[01:40:22.949 --> 01:40:24.530]  We got Haboo in Wisconsin.
[01:40:24.570 --> 01:40:25.630]  Go ahead Haboo, you're on the air.
[01:40:27.279 --> 01:40:36.162]  Thank you very much for the opportunity, and I always learn something listening to Syrian Girl, so you're very enlightening to the people here.
[01:40:38.002 --> 01:40:41.163]  Let me just have a comment, and I'll be very quick, and then I'll ask you a question.
[01:40:42.143 --> 01:40:43.504]  I do believe the U.S.
[01:40:43.724 --> 01:40:47.405]  has an obligation to put armed forces on the ground
[01:40:48.109 --> 01:40:55.154]  Coordinated with the Syrian forces and the Iraqi forces to drive out these or to corner these people.
[01:40:56.054 --> 01:41:02.318]  In my estimation, with the superior American air power, this should be a pretty straightforward thing.
[01:41:02.358 --> 01:41:04.660]  And in under six months, this would be done.
[01:41:05.540 --> 01:41:08.943]  So my question to Syrian girl, there's just two quick questions.
[01:41:09.163 --> 01:41:16.828]  One, do you think President Assad is really setting himself up for regime change as this bombing
[01:41:17.595 --> 01:41:23.178]  Just morphs and kind of encroaches upon his power centers, meaning the air.
[01:41:24.699 --> 01:41:38.326]  And the second thing is, I think that the present Iraqi constitution should be torn up and written anew so that it embraces all different types of people in Iraqi society, which it doesn't do now.
[01:41:38.606 --> 01:41:43.028]  So thank you very much for the courtesy and keep on enlightening the world, Syrian girl.
[01:41:44.278 --> 01:41:46.179]  Thank you so much for your kind words.
[01:41:47.480 --> 01:42:04.989]  In principle, the idea of the US and Syria coordinating against these extremist groups like ISIS, that might be a good idea, but in fact, I think that US troops on the ground anywhere in the Middle East is just going to exasperate matters.
[01:42:05.669 --> 01:42:07.730]  US troops on the ground would only
[01:42:08.971 --> 01:42:15.821]  embolden these groups into fighting and gaining more recruits and believing that their cause is the right cause.
[01:42:16.361 --> 01:42:25.594]  And I think that with everything that the US has been doing in the region, especially since they've been supporting these Islamist groups,
[01:42:26.475 --> 01:42:29.638]  They are extreme in Libya as well as Syria.
[01:42:31.099 --> 01:42:34.801]  They really don't have any agenda to actually fight ISIS.
[01:42:34.981 --> 01:42:40.586]  ISIS is basically the monster they created in order to have an excuse, some kind of excuse to intervene.
[01:42:41.266 --> 01:42:46.210]  I think that the Syrian people, we don't want any foreigners.
[01:42:46.890 --> 01:42:47.770]  We don't need any help.
[01:42:47.851 --> 01:42:56.974]  All we need is for the people who are supporting these groups and who are arming the insurgents to stop undermining the state, to stop undermining the military.
[01:42:56.994 --> 01:42:58.995]  And then we can take care of it ourselves.
[01:42:59.295 --> 01:43:04.318]  We can clear things up in a few months and our military is more than capable of doing that.
[01:43:04.678 --> 01:43:07.319]  They just have to stop the money flow and that would be all.
[01:43:08.099 --> 01:43:14.243]  But I do think that the US strikes on Syria right now, just as I said, it's not so much about fighting ISIS.
[01:43:14.643 --> 01:43:17.825]  As we've seen, ISIS is still gaining ground.
[01:43:18.165 --> 01:43:20.347]  They're still gaining recruits, even more so now.
[01:43:20.667 --> 01:43:22.308]  So it's not really about fighting ISIS.
[01:43:22.608 --> 01:43:25.149]  I think it does still have a lot to do with regime change.
[01:43:25.490 --> 01:43:27.391]  And finally, about the Iraqi constitution.
[01:43:27.711 --> 01:43:48.362]  You know the Iraqi constitution was written during the US occupation of Iraq and I know that James Steele and Robert Ford had an agenda to create a civil war in Iraq to put Sunnis and Shiites against each other and to eventually balkanize the country and they wrote up the constitution themselves and
[01:43:49.102 --> 01:43:53.386]  The majority, like, the only part of the Iraqi society voted for it.
[01:43:53.646 --> 01:43:58.891]  So it was divisive to begin with and I, you know, I totally agree with you on the Iraqi constitution on that point.
[01:43:59.592 --> 01:44:01.634]  Slim in Canada, you're on the air with Syrian Girl.
[01:44:01.654 --> 01:44:02.275]  Go ahead, Slim.
[01:44:03.676 --> 01:44:04.797]  Hi, Syrian Girl.
[01:44:04.817 --> 01:44:07.800]  First of all, Eid Mubarak and... Thank you.
[01:44:09.711 --> 01:44:10.292]  Oh, you're welcome.
[01:44:11.113 --> 01:44:12.735]  My question is regarding ISIS.
[01:44:13.596 --> 01:44:16.379]  A while back I used to be a gamer myself.
[01:44:16.479 --> 01:44:17.820]  It's funny you guys mention that.
[01:44:18.781 --> 01:44:30.294]  The gaming industry, I used to play this game called Call of Duty and there used to be this, you could make, create clans and the strongest and
[01:44:31.178 --> 01:44:33.100]  Your comments, Serene Girl?
[01:44:59.730 --> 01:45:05.935]  I think it's basically the worst kind of face you could give to Islam, and maybe that's part of the agenda.
[01:45:05.955 --> 01:45:12.361]  You know, we're talking about a clash of civilizations, and these kind of groups, they didn't exist before.
[01:45:12.381 --> 01:45:17.185]  This is a recent phenomenon, and most of the people they're killing are actually Muslims.
[01:45:17.785 --> 01:45:20.207]  So it's funny that they should call themselves the Islamic State.
[01:45:20.607 --> 01:45:25.411]  I found it very interesting that the biggest clan in Call of Duty was ISIS.
[01:45:25.511 --> 01:45:27.173]  I was wondering if it stood for anything.
[01:45:27.613 --> 01:45:30.676]  That would be interesting to know if it was an acronym for anything.
[01:45:31.556 --> 01:45:34.199]  Derek, in Wyoming, you're on the air with Syrian Girl.
[01:45:34.239 --> 01:45:34.899]  Go ahead, Derek.
[01:45:36.020 --> 01:45:36.761]  Thank you, Paul.
[01:45:36.821 --> 01:45:37.802]  Thank you, Syrian Girl.
[01:45:38.322 --> 01:45:40.944]  I just want to tell InfoWars I appreciate all you're doing.
[01:45:41.264 --> 01:45:45.027]  And I believe we can wake people up in our areas on vaccines and everything else.
[01:45:45.128 --> 01:45:46.569]  I've done so with Common Core.
[01:45:47.296 --> 01:45:47.697]  We're good.
[01:46:09.198 --> 01:46:10.879]  That's a very, very good question.
[01:46:11.099 --> 01:46:13.819]  Why indeed is Israel not being targeted by ISIS?
[01:46:14.580 --> 01:46:24.463]  I think that none of these groups seem to be really targeting Israel, and in fact Israel is helping Jabhat al-Nusra on the Syrian-Golan Heights borders.
[01:46:24.643 --> 01:46:34.846]  And this is a fact, that they're giving them medical aid, treating their wounds, giving them a buffer zone, and shooting down any Syrian air
[01:46:35.566 --> 01:46:41.647]  plane, jet or helicopter that is chasing Jabhat al-Nusra, the Al-Qaeda group down.
[01:46:42.027 --> 01:46:47.029]  So Israel is sort of acting as the air defenses of Al-Qaeda.
[01:46:47.849 --> 01:46:54.630]  And it's very interesting why these groups are supposed to be so, you know, anti any other religion, wouldn't attack Israel.
[01:46:54.690 --> 01:47:02.252]  And I think that maybe it has something to do with the people who control ISIS, leading them and directing them to attack, you know,
[01:47:03.400 --> 01:47:10.506]  Um, Syria, instead of Israel, so... Sanger in Texas, you're on the air with Syrian Girl, your question, go ahead.
[01:47:13.508 --> 01:47:14.669]  Do we have Sanger in Texas?
[01:47:14.689 --> 01:47:18.432]  Uh, Frank in Carolina, go ahead.
[01:47:20.566 --> 01:47:21.567]  Yes, you can hear me?
[01:47:21.967 --> 01:47:22.627]  Yeah, you're on the air.
[01:47:22.667 --> 01:47:23.188]  Go ahead, Frank.
[01:47:23.708 --> 01:47:24.468]  Okay.
[01:47:25.068 --> 01:47:40.936]  Yeah, Dr. Watson, with respect to your coverage of the Ebola thing, you know, I think, I sometimes think we give, you know, agencies like the CDC way too much credit for incompetence and whatnot.
[01:47:42.096 --> 01:47:54.641]  The way I look at it, I'm not even following it that closely, but if they wanted to create some type of a crisis, they couldn't do a better job as far as setting all the chess pieces into place.
[01:47:55.281 --> 01:47:58.803]  And that's my take on it, and I know a lot of other people would agree with that.
[01:47:59.183 --> 01:48:02.604]  And Syrian Girl, I had a question for you.
[01:48:02.804 --> 01:48:09.407]  Would you say, based on your research and all the goings-on in the Middle East with ISIS, that this is primarily
[01:48:10.234 --> 01:48:15.741]  Probably being engineered and managed by the Nazis or perhaps their descendants.
[01:48:18.846 --> 01:48:27.029]  Um, I don't have any details about that, but I do believe that, you know, you can kill a man, but you can't kill an idea.
[01:48:27.689 --> 01:48:44.074]  So maybe, you know, in some degree there's a connection between, you know, the fascism of old or the groups that, basically the establishment elite who created these ideologies, whether they be Nazism or Marxism or
[01:48:44.654 --> 01:49:01.199]  You know, anything that was useful at the time, whether it be good ideologies or bad ideologies, I don't really... I wouldn't say Nazis are behind these things, but certainly there's been a rise of neo-Nazism in Ukraine.
[01:49:01.399 --> 01:49:03.460]  That's as far as I can really comment on that.
[01:49:04.537 --> 01:49:07.240]  Bruce in Michigan wants to talk about Iran.
[01:49:07.260 --> 01:49:08.481]  You're on the air with Syrian Girl.
[01:49:08.501 --> 01:49:09.162]  Go ahead, Bruce.
[01:49:09.502 --> 01:49:10.523]  Well, okay, thank you.
[01:49:11.384 --> 01:49:17.851]  You know, there are more Christians in Lebanon and Syria than anywhere else in the Middle East.
[01:49:18.712 --> 01:49:26.020]  And no one, Tel Aviv, Riyadh, Paris, London or Washington would replace Mr. Assad with.
[01:49:26.661 --> 01:49:29.783]  would be better for the Christians than Mr. Assad.
[01:49:30.023 --> 01:49:46.111]  I just read some articles by Bassam Marou out of Lebanon and of course Paul Craig Roberts about how Christians are arming themselves again in Lebanon and they can see what's coming down the pike.
[01:49:46.291 --> 01:49:51.894]  Our government and mass media have hoodwinked us into supporting an air campaign.
[01:49:51.954 --> 01:49:56.336]  Now they're talking about troops on the ground there in Syria
[01:49:56.897 --> 01:50:08.783]  Now, there was a CIA guy, some kind of deputy named Mellon, Michael Mellon, who said that they will probably have to assassinate Mr. Assad.
[01:50:09.624 --> 01:50:12.205]  I don't think Russia is going to help you this time.
[01:50:12.265 --> 01:50:24.511]  I remember back, when was it, a couple years ago, there were 400,000 people in the streets there in Damascus cheering Lavrov after they vetoed that first no-fly zone resolution.
[01:50:24.571 --> 01:50:25.372]  I don't think Russia
[01:50:26.229 --> 01:50:27.611]  Has guts enough to do it.
[01:50:27.631 --> 01:50:30.556]  I think they're tucking their tail between their legs and pussyfooting.
[01:50:31.577 --> 01:50:38.507]  Doesn't this mean that Iran will be Syria's last hope for defense against regime change?
[01:50:39.544 --> 01:50:43.646]  Okay, we'll get Syrian Girl's answer to that question after the break.
[01:50:44.146 --> 01:50:55.170]  We're going to get into some more personal details about what Syrian Girl has faced in standing up against the propaganda that's been in favour of overthrowing the regime in Syria.
[01:50:55.551 --> 01:50:57.511]  David Knight also coming up in studio.
[01:50:57.531 --> 01:51:02.013]  We're going to cover more news, the entire waterfront of issues, the economy as well.
[01:51:02.073 --> 01:51:03.834]  This is the Alex Jones Show live.
[01:51:04.234 --> 01:51:05.835]  Infowars.com.
[01:51:05.895 --> 01:51:06.475]  Don't go away.
[01:51:09.395 --> 01:51:12.296]  This hour brought to you by InfidelBodyArmor.com.
[01:51:12.356 --> 01:51:16.098]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:16.138 --> 01:51:19.640]  With prices starting at just $374.99 and ships free.
[01:51:19.840 --> 01:51:22.241]  Get yours at InfidelBodyArmor.com.
[01:51:22.321 --> 01:51:23.602]  Just won't quit.
[01:51:24.242 --> 01:51:26.323]  Hi, Ted Anderson with Midas Resources.
[01:51:26.563 --> 01:51:31.105]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:31.265 --> 01:51:32.846]  Get our 10 Reasons book free.
[01:51:33.026 --> 01:51:33.326]  Call 800-686-2237.
[01:51:33.346 --> 01:51:33.526]  That's 800-686-2237.
[01:51:39.534 --> 01:51:40.314]  This is Dan Pilla.
[01:51:40.334 --> 01:51:41.835]  Do you have the IRS money you can't pay?
[01:51:42.155 --> 01:51:43.436]  Are tax debts crippling you?
[01:51:43.796 --> 01:51:46.137]  I've defended people from the IRS for over 30 years.
[01:51:46.618 --> 01:51:48.479]  I've helped thousands and I can help you too.
[01:51:48.919 --> 01:51:52.961]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[01:51:53.421 --> 01:51:57.123]  Call 800-34-NO-TAX to finally get free of IRS debt.
[01:51:57.363 --> 01:52:00.825]  With the IRS's new programs, there's never been a better time to solve your problem.
[01:52:01.145 --> 01:52:01.566]  Call 800-34-NO-TAX.
[01:52:01.586 --> 01:52:02.886]  That's 800-34-NO-TAX or my website, danpilla.com.
[01:52:08.553 --> 01:52:09.774]  Another major health threat.
[01:52:09.814 --> 01:52:14.696]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[01:52:14.776 --> 01:52:17.417]  Ohio's governor declaring a state of emergency.
[01:52:17.437 --> 01:52:24.239]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[01:52:24.500 --> 01:52:27.361]  If there's a water emergency, will you be prepared?
[01:52:27.481 --> 01:52:30.402]  Panicked residents forming long lines throughout the day.
[01:52:30.422 --> 01:52:32.423]  We're here at a supermarket in Toledo.
[01:52:32.463 --> 01:52:35.304]  You can see the shelves empty where water once was.
[01:52:35.384 --> 01:52:40.887]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[01:52:41.107 --> 01:52:44.609]  Water which will not be available at your local grocery store.
[01:52:44.629 --> 01:52:47.591]  There's a mad dash on right now to stock up on supplies.
[01:52:47.711 --> 01:52:51.973]  The ProPure ProOne G2.0 water filtration system is a must-have.
[01:52:52.133 --> 01:52:54.796]  For every modern independently minded household.
[01:52:55.017 --> 01:52:58.080]  Protect your family's safety during an emergency.
[01:52:58.240 --> 01:53:05.249]  Go to InfoWarsStore.com today to purchase your ProPure Pro1 G2.0 water filtration system or call 1-888-253-3139.
[01:53:08.292 --> 01:53:12.834]  I'm watching and waiting for the right time to take everything you own.
[01:53:13.194 --> 01:53:14.455]  I love a dark house.
[01:53:14.755 --> 01:53:16.796]  Don't be the next victim of a break-in.
[01:53:16.856 --> 01:53:25.300]  Go to Faketv.com and discover a device that creates the illusion someone is inside watching TV and makes your home unappealing to would-be thieves.
[01:53:25.520 --> 01:53:26.821]  Don't these people ever leave?
[01:53:26.961 --> 01:53:27.361]  Starting at $24.95.
[01:53:28.802 --> 01:53:29.762]  And there's free shipping.
[01:53:30.002 --> 01:53:32.023]  Faketv.com or call 877-532-5388.
[01:53:32.063 --> 01:53:32.324]  Faketv.
[01:53:32.364 --> 01:53:33.264]  The Burglar Deterrent.
[01:53:38.487 --> 01:53:43.430]  My Magic Mud is a tooth whitening powder that removes plaque and detoxifies your mouth.
[01:53:43.910 --> 01:53:48.553]  It's safe for your enamel, giving you a beautiful polish and a dentist-like clean after every use.
[01:53:48.954 --> 01:53:52.816]  My Magic Mud is also the perfect remedy for pain caused by sensitivity.
[01:53:53.196 --> 01:53:56.378]  It strengthens your teeth and gums for a strong, healthy smile.
[01:53:56.638 --> 01:53:59.880]  The ingredients are 100% natural and it's safe for children.
[01:54:00.141 --> 01:54:04.223]  Simply brush with My Magic Mud right before bedtime for a cleaning you can count on.
[01:54:04.243 --> 01:54:06.745]  Visit MyMagicMud.com.
[01:54:25.998 --> 01:54:31.561]  We're back live on the Alex Jones Show, quick news update here out of CBS Atlanta.
[01:54:32.502 --> 01:54:35.924]  Report inmate at Cobb County Jail being tested for Ebola.
[01:54:35.944 --> 01:54:38.785]  Of course, earlier we had potential cases in D.C.
[01:54:38.865 --> 01:54:39.606]  and Toronto.
[01:54:40.086 --> 01:54:43.428]  Thankfully, most of these cases normally turn out to be negative.
[01:54:44.108 --> 01:54:47.949]  But an inmate at the Cobb County Jail is reportedly being tested for Ebola.
[01:54:47.969 --> 01:54:48.869]  We'll keep track of that.
[01:54:49.329 --> 01:55:00.112]  Also, the cleanup crew, the hazmat crew, en route to that apartment, the potentially Ebola-infected apartment in Dallas, have been delayed once again because they haven't got a permit.
[01:55:00.192 --> 01:55:02.673]  So, the incompetence of the CDC.
[01:55:03.533 --> 01:55:05.896]  Continues to no, no bounds.
[01:55:05.936 --> 01:55:08.558]  We thought that that cleanup crew had actually been in place last night.
[01:55:08.598 --> 01:55:14.685]  Turns out that they haven't even got the permit to conduct the cleanup of the Ebola apartment.
[01:55:15.065 --> 01:55:25.836]  Going back to Syrian girl, now this is a sensitive subject but she was targeted by a huge defamation campaign recently and then a separate incident
[01:55:26.557 --> 01:55:33.004]  Um, where somebody actually called her university and basically made some astounding claims.
[01:55:33.465 --> 01:55:35.067]  I'll let Syrian Girl explain it.
[01:55:35.107 --> 01:55:35.948]  Syrian Girl, go ahead.
[01:55:37.677 --> 01:55:57.306]  Well actually, because there's a lawsuit going on and I can't actually comment very much on the case under the advice of my lawyer, I can't specifically mention what the defamation was about, but I can say that it was quite horrendous, and especially in the case where the man contacted my university.
[01:55:58.046 --> 01:56:06.568]  And just to get it clear, I mean, you were involved in a kind of propaganda offensive against him because you did some research which kind of disproved what he was saying.
[01:56:06.868 --> 01:56:14.090]  He was coming down on the side of Assad, regarding Assad's opponents, of course, regarding the chemical weapons attack.
[01:56:14.110 --> 01:56:17.151]  So you did some research which proved him wrong.
[01:56:17.451 --> 01:56:25.794]  He got a big chip on his shoulder, resentful, and he actually called your university and basically implied that you might be a terrorist.
[01:56:25.854 --> 01:56:26.454]  Is that the case?
[01:56:28.103 --> 01:56:51.940]  Well, again, I can't comment on specifically what he said, but anyone who's been following the case might already know that I was working with Professor Ted Postel of MIT, just to give him a bit of chemistry help, because he was looking into the claims by two individuals, which I'm not sure if I'm allowed to name myself on this show.
[01:56:52.921 --> 01:56:54.202]  No, I think we'll avoid the names.
[01:56:54.742 --> 01:57:14.480]  Okay, that made these outrageous claims to the mainstream media that a specific chemical called hexamine was smoking gun evidence that the Syrian government used the sarin on Damascus and that this hexamine itself is, the fact that it was in the soil samples is just proof enough.
[01:57:14.880 --> 01:57:16.341]  The problem with that is that
[01:57:17.302 --> 01:57:23.604]  Hexamine is a chemical that's found in many explosives, and that would make sense why it would be in the soil samples.
[01:57:24.064 --> 01:57:27.224]  Furthermore, the man who's making these claims is not a chemist.
[01:57:27.424 --> 01:57:35.406]  He has no background in chemistry, but the mainstream media, because he's saying something that supports their line, has started him as an expert.
[01:57:35.946 --> 01:57:37.567]  And when I helped
[01:57:38.607 --> 01:57:52.170]  Professor Ted Postal of MIT, looking to his claims, I was basically, and chose to prove the fact that he has no idea what he's talking about, he has no knowledge in chemistry and has nothing to support his claims.
[01:57:53.110 --> 01:57:59.712]  Once he found out about my involvement, that's when he decided to attack me directly and attack my career.
[01:57:59.732 --> 01:58:01.072]  Amazing.
[01:58:01.092 --> 01:58:04.933]  30 seconds left, tell people how they can support you and about your YouTube Twitter account.
[01:58:05.751 --> 01:58:22.294]  Well, if you'd like to support my defamation lawsuit against him and the other people so that I could show them that they cannot do this to anyone and get away with it, no matter how weak they are, you can please help me by donating to me through my blog, Syrian Girl Partisan Blogspot.
[01:58:23.123 --> 01:58:25.304]  And your YouTube is Partisan Girl, correct?
[01:58:25.564 --> 01:58:27.384]  Syrian Girl Partisan.
[01:58:27.944 --> 01:58:28.365]  Okay.
[01:58:28.885 --> 01:58:30.385]  Syrian Girl, thanks for joining us.
[01:58:30.405 --> 01:58:32.886]  We'll be sure to be speaking to you again.
[01:58:32.946 --> 01:58:34.166]  There goes Syrian Girl.
[01:58:34.206 --> 01:58:43.009]  Coming up after the break, we're going to have David Nye in studio, taking more of your calls, latest Ebola news, also some economy news, and more.
[01:58:43.069 --> 01:58:43.669]  Stay tuned.
[01:58:43.769 --> 01:58:46.270]  It's the Alex Jones Show live, InfoWars.com.
[01:58:51.934 --> 01:58:55.924]  This is GCN, the Genesis Communications Radio Network.
[01:59:00.348 --> 01:59:01.409]  In the near future.
[01:59:01.669 --> 01:59:05.331]  When you realize how fake it all is, the football, the basketball.
[01:59:05.351 --> 01:59:05.811]  Security alert.
[01:59:06.171 --> 01:59:07.192]  Security alert.
[01:59:07.392 --> 01:59:09.133]  This is Homeland Security.
[01:59:09.413 --> 01:59:10.033]  Analysis.
[01:59:10.294 --> 01:59:10.954]  InfoWars.
[01:59:11.014 --> 01:59:13.095]  Building independent media operations.
[01:59:13.115 --> 01:59:17.978]  But the worst people get controlled and tell us that we are the ones responsible.
[01:59:17.998 --> 01:59:18.958]  Prime Directive.
[01:59:19.038 --> 01:59:20.479]  Discredit Alex Jones.
[01:59:20.579 --> 01:59:23.361]  Jones is the wildly popular conspiracy theorist.
[01:59:23.441 --> 01:59:26.503]  A popular conspiracy theory talk show called InfoWars.
[01:59:26.683 --> 01:59:28.844]  Alex Jones is now in an Austin jail.
[01:59:29.164 --> 01:59:30.464]  These people are assaulting us.
[01:59:30.484 --> 01:59:32.825]  Targeting of patriots engaged.
[01:59:33.305 --> 01:59:34.966]  They are never going to stop.
[01:59:35.266 --> 01:59:39.147]  They're never going to deviate from their program until we stop them.
[01:59:39.327 --> 01:59:42.488]  Block free iPhone ads at InfoWars.com.
[01:59:42.908 --> 01:59:45.549]  Block free podcast and video feed.
[01:59:46.249 --> 01:59:47.010]  Imperative.
[01:59:47.250 --> 01:59:49.230]  Deploy Britain's Minute TV.
[01:59:49.270 --> 01:59:53.692]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:59:53.972 --> 01:59:55.312]  Intellectually, it's begun.
[01:59:55.332 --> 01:59:56.093]  You can feel it.
[02:00:02.222 --> 02:00:04.147]  Waging war on corruption.
[02:00:04.608 --> 02:00:07.354]  Alex Jones on the GCN Radio Network.
[02:00:15.185 --> 02:00:19.370]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:20.010 --> 02:00:20.831]  You want answers?
[02:00:21.612 --> 02:00:22.513]  Well, so does he.
[02:00:23.154 --> 02:00:26.798]  He's Alex Jones on the GCN Radio Network.
[02:00:27.338 --> 02:00:31.423]  And now, live from Austin, Texas, Alex Jones.
[02:00:39.795 --> 02:00:46.177]  Third hour of the Alex Jones Show live on this Friday edition and we're still joined by Sirian Girl.
[02:00:46.197 --> 02:00:51.638]  She wanted to make a couple of other points here in the first five minute segment of the third hour.
[02:00:51.678 --> 02:00:55.379]  We were talking about her being targeted basically for defamation.
[02:00:55.419 --> 02:00:57.620]  We can't go into too many details for legal reasons.
[02:00:58.280 --> 02:01:09.228]  But because of her research in disproving the notion that the 2013 chemical weapons attack in Ghouta was the work of the Assad government, she was viciously targeted.
[02:01:09.288 --> 02:01:11.870]  Syrian girl, you wanted to make another point on that subject.
[02:01:13.212 --> 02:01:14.392]  In fact, thank you so much.
[02:01:14.412 --> 02:01:15.753]  I'm sorry for stealing your airways.
[02:01:15.913 --> 02:01:20.753]  In fact, I wasn't going to make it about me or the defamation suit.
[02:01:21.094 --> 02:01:29.535]  I would thank anyone who would help me support because I would love to continue to fight and to continue to, you know, bring my point of view across.
[02:01:29.635 --> 02:01:32.236]  So anyone, any kind of support would be a great help.
