[00:00.000 --> 00:17.000]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[02:02:44.000 --> 02:02:54.000]  again, this is the double standard of the phony left, let's go to another one now, let's go to clip 17, you won't believe the hypocrisy coming out of Kamala Harris in this clip
[02:02:54.000 --> 02:02:56.000]  what's the court going to look like for the next 30 years?
[02:02:56.000 --> 02:03:04.000]  we're looking at a destruction of the constitution of the United States as far as I can tell based on all the folks that he's been appointing thus far for lifetime appointments
[02:03:04.000 --> 02:03:11.000]  he's been appointing ideologues, he's been appointing people who have refused to agree that Brown v. Board of Education has settled law
[02:03:11.000 --> 02:03:17.000]  he's been appointing people who haven't even been found to be well qualified or even qualified by our associations
[02:03:17.000 --> 02:03:25.000]  so this has got to be one of the, and we all need to understand this to be one of the most serious fights that we have yet to have
[02:03:25.000 --> 02:03:38.000]  and we cannot relent, we are going to have to fight to the end to make sure that we can do anything and everything that is possible to require this president to choose a consensus pick
[02:03:38.000 --> 02:03:47.000]  talk to Democrats, the position is going to be filled, but with the track record that he has demonstrated so far it does not look good
[02:03:47.000 --> 02:03:58.000]  and so we're going to have to put all the pressure that we possibly can to make sure that the person who fills Kennedy's seat is someone who is a consensus pick and who's going to respect the Constitution of the United States and respect the Constitution
[02:03:58.000 --> 02:04:02.000]  respect that our system is supposed to be about equality for all injustice and fairness
[02:04:02.000 --> 02:04:09.000]  let me tell you something about Kamala Harris, this is one of the most wicked, wicked women, she wants to be the next Hillary Clinton, she wants to be the next wicked witch of the West
[02:04:09.000 --> 02:04:13.000]  disgusting that woman, such an evil liar, think about it
[02:04:13.000 --> 02:04:20.000]  she says we're looking at the destruction of the US Constitution, since when have these people cared about the Constitution?
[02:04:20.000 --> 02:04:29.000]  I thought we were the bitter clingers, I thought the Constitution was old hat, now they've completely changed their message because it's anything anti-Trump
[02:04:29.000 --> 02:04:37.000]  but here's the craziest part, if you look at the decisions that they support, they're all against the Constitution
[02:04:37.000 --> 02:04:44.000]  look at Trump vs. Hawaii, they wanted one judge in Hawaii to have more President, more power than the President of the United States
[02:04:44.000 --> 02:04:50.000]  do you know how unconstitutional that is, that's what they want and then they say that Trump's unconstitutional
[02:04:50.000 --> 02:05:08.000]  I mean the double thing here is we are in 1984, we are in Orwell's world
[02:05:21.000 --> 02:05:27.000]  when paired with carnivore, our incredible enzyme formula that helps you break down nutrients
[02:05:27.000 --> 02:05:33.000]  these formulas fuel your gut and your body to help you fight toxins and stay fueled all day
[02:05:33.000 --> 02:05:41.000]  these incredible formulas can help keep your body in tip-top shape in the fight against stress, age and outside toxins
[02:05:41.000 --> 02:05:47.000]  there's no better time to try fluorolife and carnivore to see how well they can support your body
[02:05:47.000 --> 02:05:51.000]  don't miss out on the chance to fuel your body and support recovery
[02:05:51.000 --> 02:06:18.000]  try the Info Wars Life Daily Digestive Pack today
[02:06:22.000 --> 02:06:34.000]  now their target is Trump
[02:06:34.000 --> 02:06:39.000]  they say he's killing America
[02:06:39.000 --> 02:06:44.000]  they say he's a racist
[02:06:44.000 --> 02:06:48.000]  who are the real racists
[02:06:48.000 --> 02:06:55.000]  Northern Democrats had conspired together with Southern Democrats to take away the fruit of other people's labor
[02:06:55.000 --> 02:06:58.000]  who are the real fascists
[02:06:58.000 --> 02:07:04.000]  the open is House Democrats
[02:07:04.000 --> 02:07:08.000]  both Mussolini and Hitler set up and ran welfare states
[02:07:08.000 --> 02:07:13.000]  this is done by the do-gooders, the liberals, the people who wanted to improve society
[02:07:13.000 --> 02:07:15.000]  which party attacks off free speech
[02:07:15.000 --> 02:07:25.000]  how dare you speak against the bill on religious liberty and our personal sake
[02:07:25.000 --> 02:07:29.000]  a nation dies when its people are not free
[02:07:29.000 --> 02:07:35.000]  we too must fight for freedom regardless of the price we pay
[02:07:35.000 --> 02:07:40.000]  an end in terror is preferable to a terror with no end
[02:07:40.000 --> 02:07:49.000]  the stakes could not be higher, we're talking about America, the greatest nation on earth
[02:07:49.000 --> 02:07:56.000]  Lincoln saved America for the first time
[02:07:56.000 --> 02:08:07.000]  it's now up to us to save America a second time
[02:08:07.000 --> 02:08:16.000]  it's very clear that Dinesh DeSousa, best-selling author, top documentary filmmaker, former political prisoner
[02:08:16.000 --> 02:08:23.000]  recently pardoned by the president and overall American success story is preparing to do it yet again
[02:08:23.000 --> 02:08:31.000]  of course the name of the film is a play on words because you had the classic pro-KKK silent movie
[02:08:31.000 --> 02:08:39.000]  the birth of a nation which is about the very ethos of the Democratic Party and what it did after the Civil War with the KKK
[02:08:39.000 --> 02:08:47.000]  and so their greatest hoax is projecting during the 1960s on the Republicans that they were the party of the KKK
[02:08:47.000 --> 02:08:51.000]  that they were the party that was for slavery
[02:08:51.000 --> 02:08:59.000]  they were able to turn reality on its head and that's why this film is further coffin nails to the Democratic Party
[02:08:59.000 --> 02:09:08.000]  they knew the film was in development years ago, that's one reason Hillary Clinton moved to have Dinesh DeSousa put in prison for campaign finance violations
[02:09:08.000 --> 02:09:14.000]  but now back from the dead rising like the phoenix, this film set to reach hundreds of millions of people
[02:09:14.000 --> 02:09:21.000]  is going to lay out the devastating facts that Trump just like Lincoln is trying to unify the country
[02:09:21.000 --> 02:09:30.000]  Trump just like Lincoln is a Republican and Trump just like Lincoln is under threat of murder, threat of violent attack
[02:09:30.000 --> 02:09:34.000]  by the Democratic Party and the power structures that it's sold out to
[02:09:34.000 --> 02:09:39.000]  because the truth is the real reason US intelligence agencies and major corporations are behind Trump
[02:09:39.000 --> 02:09:43.000]  is they realize that the communist Chinese are the main dominant force
[02:09:43.000 --> 02:09:49.000]  basically taking this country over not just the Democratic Party but through large sections of the Republican Party
[02:09:49.000 --> 02:09:53.000]  and that's why they're so desperate because as all this becomes to come out
[02:09:53.000 --> 02:09:57.000]  they're trying to project again onto Russian inclusion that doesn't exist
[02:09:57.000 --> 02:10:04.000]  to cover up the multinational inclusion with communist China through major corporations like Goldman Sachs, JP Morgan and others
[02:10:04.000 --> 02:10:08.000]  so I can't wait to see the film, clearly there were more complex issues with the North and South
[02:10:08.000 --> 02:10:11.000]  than just lionizing Lincoln as if he was this perfect character
[02:10:11.000 --> 02:10:18.000]  but the parallels are true that the nation was at a defining moment that could have easily destroyed it
[02:10:18.000 --> 02:10:22.000]  if Lincoln hadn't done what he did, this country would have been split in two
[02:10:22.000 --> 02:10:27.000]  British intelligence was funding the South, was manipulating real grievances that they had
[02:10:27.000 --> 02:10:33.000]  that President Jackson was able to stop a few decades before
[02:10:33.000 --> 02:10:37.000]  so the South was then manipulated into splitting the country in two
[02:10:37.000 --> 02:10:42.000]  under promises of British intelligence that they would then back the South in Western expansion
[02:10:42.000 --> 02:10:45.000]  as soon as the war was actually started though it was used as he stabilized
[02:10:45.000 --> 02:10:50.000]  tens of thousands of British troops were put in Toronto threatening an invasion
[02:10:50.000 --> 02:10:54.000]  and were waiting for the Northern government to actually fall so they then come in
[02:10:54.000 --> 02:11:00.000]  and recognize the nation perhaps making a deal with the South splitting the country in two
[02:11:00.000 --> 02:11:05.000]  and that is the real history even taught at PhD levels that they don't want the public to know
[02:11:05.000 --> 02:11:10.000]  so again the film obviously is an oversimplification but you've got to do that with the general public
[02:11:10.000 --> 02:11:15.000]  but it is true that the plot to cause a civil war was a plan to destroy the Republic
[02:11:15.000 --> 02:11:21.000]  and now the globalist using huge waves of immigrants and the United Nations admit that they're planning to
[02:11:21.000 --> 02:11:27.000]  break up Europe using the crisis of open borders and break up the U.S. using the crisis of open borders
[02:11:27.000 --> 02:11:32.000]  in the midterm so again can't wait to get the next issues are back on the broadcast
[02:11:32.000 --> 02:11:37.000]  can't wait to see this film hit the theaters and be a number one documentary
[02:11:37.000 --> 02:11:44.000]  and can't wait to see history victorious over the globalist and their main attempt to break up this Republic
[02:11:44.000 --> 02:11:48.000]  I'm Alan Schoes with info wars dot com now back to Owen shroyer in the live transmission
[02:11:48.000 --> 02:11:54.000]  and it's incredible what Dinesh jesuza is able to do in these films
[02:11:54.000 --> 02:12:01.000]  so coherently getting a message of truth out there and using history to really pound at home
[02:12:01.000 --> 02:12:06.000]  and of course what happens to him he becomes a political prisoner
[02:12:06.000 --> 02:12:11.000]  Rosie O'Donnell is allowed to do what Dinesh jesuza did actually a lot worse Rosie O'Donnell did it
[02:12:11.000 --> 02:12:18.000]  deceptively with pseudonyms so Rosie O'Donnell broke multiple laws for campaign finance violations
[02:12:18.000 --> 02:12:24.000]  but Dinesh jesuza like is like a drop in a bucket like nothing and he faces the fullest extent of the law
[02:12:24.000 --> 02:12:32.000]  why because Dinesh jesuza makes powerful films exposing the globalists and their agenda to bring America down
[02:12:32.000 --> 02:12:40.000]  Dinesh jesuza of course Hillary's America Obama's America and America imagine a world without her
[02:12:40.000 --> 02:12:45.000]  those are Dinesh jesuza's films and now the latest death of a nation
[02:12:45.000 --> 02:12:56.000]  and it's funny listening to this just two days ago I believe it was Tuesday Michael Savage hinted at
[02:12:56.000 --> 02:13:02.000]  and I believe it was tongue in cheek I don't think he was serious producing a Trump film
[02:13:02.000 --> 02:13:12.000]  now think about this Hollywood's collapsing box office winners at the movie theater are really not happening anymore
[02:13:12.000 --> 02:13:17.000]  you have the Avengers and you have Star Wars but other than that you really don't get much success
[02:13:17.000 --> 02:13:27.000]  and in fact Star Wars has actually decided to curtail its movie productions as far as the Star Wars brand is concerned
[02:13:27.000 --> 02:13:33.000]  because nobody went and saw solo so nobody's going to see these films anymore nobody's going to the movie theater
[02:13:33.000 --> 02:13:39.000]  but what would draw people back to the movie theater and it sucks that you have to boycott Hollywood
[02:13:39.000 --> 02:13:46.000]  because of their anti-American rhetoric and then you know the good people in Hollywood suffer the movie theater people suffer
[02:13:46.000 --> 02:13:54.000]  but what could save all that imagine if someone produced a Trump movie a legitimate Trump film
[02:13:54.000 --> 02:14:01.000]  it could be documentary style it could be you know actor portraying Trump coming up in the 70s and 80s and everything
[02:14:01.000 --> 02:14:10.000]  but if you did a Trump movie a Trump film that was fair a real film not in a hit piece but a real Donald Trump
[02:14:10.000 --> 02:14:19.000]  I mean the guy is the epitome of the American dream a real film on Donald Trump that would be box office records
[02:14:19.000 --> 02:14:29.000]  I mean look at what the guy does at a rally tens of thousands of people show up at his rallies they would show up at the movie theaters folks
[02:14:29.000 --> 02:14:41.000]  it would be a nationwide phenomenon a lot like the passion of the Christ I would imagine just to compare them as far as their power of the film
[02:14:41.000 --> 02:14:50.000]  just like a bunch of people came out to see the passion of the Christ for two reasons one nobody'd really done that mainstream Hollywood movie
[02:14:50.000 --> 02:14:58.000]  about Jesus and the crucifixion before and then two there was all this controversy surrounding it so it basically just got free marketing
[02:14:58.000 --> 02:15:06.000]  you would have the exact same dynamic if you did a fair film on President Trump Alex if you're listening right now
[02:15:06.000 --> 02:15:16.000]  I maybe reach out to Michael Savage and maybe try to bring this deal to fruition I'm telling you this is a winner winner winner chicken dinner film idea
[02:15:16.000 --> 02:15:24.000]  and if you got Savage behind it Jones behind it who knows maybe even get a Limbaugh behind it some other big name conservatives you put that thing in theaters
[02:15:24.000 --> 02:15:31.000]  you're talking box office records you're talking lines at the movie theater that you haven't seen before
[02:15:31.000 --> 02:15:41.000]  Trump the movie in theaters would beat every other Hollywood film that's coming out you know Peter Fonda's movie grossed $30,000
[02:15:41.000 --> 02:15:54.000]  oh you know Peter Fonda and Tom Arnold call for Baron Trump to be kidnapped and harassed what happens to them they're losers
[02:16:12.000 --> 02:16:20.000]  alkaline water is healthier tastes better and can even boost energy the Dylan bottle makes it easy and affordable to be healthy and achieve optimal hydration
[02:16:20.000 --> 02:16:47.000]  get your Dylan bottle today at dyln.co that's dyln.co
[02:16:47.000 --> 02:16:55.000]  use promo code radio at checkout for free shipping get the ultimate knife at the ultimate price at theultimateknife.com
[02:16:55.000 --> 02:17:03.000]  I had great results I lost 70 pounds my weight 265 and went down to 195 my doctor told me if it works for you then do it
[02:17:03.000 --> 02:17:09.000]  a lot of people say to me how did you lose the weight I said I take Andrew 400 every day I'm gonna take it forever
[02:17:09.000 --> 02:17:13.000]  that was Walt talking about Andrew 400 now listen to what Bob has to say
[02:17:13.000 --> 02:17:20.000]  when you listen to your radio commercials you say that's not possible but since I've experienced it your commercials aren't strong enough
[02:17:20.000 --> 02:17:28.000]  I am 76 and I've had a belly for way too long my whole body is shrinking my energy level has gone up and don't think difference is Andrew 400
[02:17:28.000 --> 02:17:31.000]  it's great stuff I tried other products and nothing happened
[02:17:31.000 --> 02:17:42.000]  guys if you'd like to lose stubborn belly fat gain energy and feel years younger try Andrew 400 the safe natural and affordable way to boost your testosterone
[02:17:42.000 --> 02:17:55.000]  go to Andrew 400.com or call 888-400-0435 888-400-0435 Andrew 400.com
[02:18:12.000 --> 02:18:16.000]  that stood against the peer pressure that stood against the threats that have now changed the world
[02:18:16.000 --> 02:18:22.000]  and that's why you've been on the team supporting us praying for us and spreading the word you are the info war
[02:18:22.000 --> 02:18:30.000]  and now because of their intensifying censorship it's more important than ever that everyone go to infowars.com forward slash newsletter
[02:18:30.000 --> 02:18:38.000]  and sign up via email so there's no way the censors can get between us with critical videos articles breaking news intel you name it
[02:18:38.000 --> 02:18:46.000]  so now I ask you more than ever to share the infowars.com articles to share the videos to tell people about the local stations you're listening to
[02:18:46.000 --> 02:18:56.000]  the bare minimum you can do is sign up for the free newsletter at infowars.com forward slash newsletter we are the renaissance and we are winning
[02:18:56.000 --> 02:19:07.000]  we've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body
[02:19:07.000 --> 02:19:18.000]  introducing z-shield toxic metal and chemical defense support it's made in the USA it's filled with known compounds from nature that are absolutely associated with detoxifying the body
[02:19:18.000 --> 02:19:31.000]  and it supports the info war it is a classical 360 win this is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get
[02:19:31.000 --> 02:19:41.000]  you want to yourself you want to your family and you owe it to the future of this country in the world that patriots stay as healthy and as clean and as focused as you can be
[02:19:41.000 --> 02:19:51.000]  because we need you the remnant of America to reignite those brush fires the next level and to be healthy and as focused as you can be thanks to your support and your prayers together we're changing the world
[02:19:51.000 --> 02:19:58.000]  now it's time to change our bodies with z-shield and infowarslife.com
[02:19:58.000 --> 02:20:07.000]  you're listening to the alex jones show
[02:20:07.000 --> 02:20:36.000]  you are witnessing the second American revolution right now and with the fourth of July right around the corner what a better time to recognize the history that we are living right now and what a better time than now to announce the
[02:20:36.000 --> 02:20:42.000]  second American revolution fourth of July super sale at infowarstore.com
[02:20:42.000 --> 02:21:00.000]  now on top of all the sales that I'm about to list off here free shipping store wide free shipping store wide did you catch that I said free shipping store wide right now at infowarstore.com
[02:21:00.000 --> 02:21:28.000]  now let me just tell you some of the specials we have going 50% off brain force plus 40% off survival shield x2 we're low on supplies of survival shield x2 and with the 40% off that could sell out quickly so I would rush infowarstore.com and stock up on survival shield x2 while it's 40% off now and while we still have it in stock
[02:21:28.000 --> 02:21:49.000]  knockout sleep support 1776 silver bullet for 995 a great deal on silver bullet right now stock up on that as well super male and super female vitality both 50% off at infowarstore.com DNA force plus 50% off all super blue products 50% off
[02:21:49.000 --> 02:22:13.000]  if every listener of the alex jones show would use super blue fluoride free toothpaste as their main toothpaste we would be unstoppable unstoppable so if you have not switched to super blue fluoride free toothpaste at infowarstore.com what are you waiting for
[02:22:13.000 --> 02:22:31.000]  it's the same price right now at 50% off as it is to get a tube of toothpaste at the store probably cheaper right now and you have free shipping stock up get 10 of them switch your toothpaste switch your toothpaste brand
[02:22:31.000 --> 02:22:47.000]  if every listener of the alex jones show use super blue fluoride free toothpaste that would devastate the mainstream news that would devastate the globalist that would devastate george soros
[02:22:47.000 --> 02:23:11.000]  but don't take my word for it just go and look at the thousands of five star reviews on super blue fluoride free toothpaste paste and make the switch for yourself for your family fluoride free super blue at infowarstore.com 50% off right now and free shipping store wide
[02:23:11.000 --> 02:23:31.000]  okay we will be hearing from alex again before the end of the transmission here today to talk about a let's just say news story rumor mill type of thing with a certain individual perhaps becoming the next press secretary
[02:23:31.000 --> 02:23:47.000]  perhaps there'll be hope back in the white house we'll be hearing from alex jones on that later in the meantime i want to mention something again and then i want to laugh it will be goldberg but i have a dot this is a document the crew gave this to me
[02:23:47.000 --> 02:24:11.000]  it's from robert goodlatt committee on the judiciary and tre gowdy committee on oversight and government reform and it just documents in this document how the committees on the judiciary and on oversight have been requesting
[02:24:11.000 --> 02:24:35.000]  documents and answers from rod rozenstein for months now for months now they have been requesting the documents to see the origination of the spies in the trump campaign from the FBI to see who signed the fiza warrant i mean these are documents that should be able to be produced within 24 hours easily
[02:24:35.000 --> 02:24:54.000]  why isn't the FBI producing these documents why does rod rozenstein stand under oath and testify that he's got a team he's seeking the documents he wants to get this done but doesn't get it done for months this is a 24 hour process easily
[02:24:54.000 --> 02:25:16.000]  what is rod rozenstein doing over there at the FBI i have a feeling that these documents being requested are going to magically disappear if they haven't already nsa delete scores of call records over technical irregularities the day after rod rozenstein's testimony
[02:25:16.000 --> 02:25:38.000]  the day after the committees on oversight are requesting all of this data now you have to understand the bigger picture here ladies and gentlemen this was a coordinated effort by the White House the doj and the FBI and the CIA to rig an election for
[02:25:38.000 --> 02:25:53.000]  Hillary Clinton but it's not just for Hillary Clinton it was for themselves because Hillary was part of the team get that wicked witch dog freak off the screen please so i'm serious i can't look at Hillary Clinton take her off
[02:25:53.000 --> 02:26:10.000]  okay you want to do that alright so why did they not prosecute Hillary Clinton for the blatant crimes jim comey comes out and says here are all the crimes Hillary committed we're not going to prosecute why because they were all in it together
[02:26:10.000 --> 02:26:30.000]  they had to get Hillary Clinton in the White House to cover up from all of Obama's crimes to cover up for the secret server that they all knew about to cover up for the illegal spine it's all one big racketeering gig that they're all involved in but let me tell you something else
[02:26:30.000 --> 02:26:50.000]  and i can't really get into this and i don't even want to say what this is about to be honest but we know about Obama running fast and furious okay we know about Obama running fast and furious we now are learning about Obama running the illegal
[02:26:50.000 --> 02:27:11.000]  thing on Trump ladies and gentlemen i don't know how much of this is going to come out when this is all said and done but what else was Obama running what other false flags did Obama have his fingerprints on i don't even know if i should
[02:27:11.000 --> 02:27:37.000]  but let's just say using children as a political pawn for these people is just par for the course let's just leave it at that what other operations was president Hussein Obama behind
[02:27:37.000 --> 02:27:53.000]  and i just wonder how much of it is going to come out folks and i wonder how much of it just got erased with the NSA deleting scores of call records over technical irregularities
[02:27:53.000 --> 02:28:08.000]  you think that's a coincidence the day after Rod Rosenstein is getting grilled on the hill that they're about to subpoena them and take them to court over the refusal to turn over these documents you don't think Rod Rosenstein is deleting these documents every day
[02:28:08.000 --> 02:28:20.000]  what do you think Rod Rosenstein is doing at the FBI he doesn't know what's going on you heard his testimony he has no idea what's going on he's trying to get the documents so what what is he doing
[02:28:20.000 --> 02:28:35.000]  he is literally covering up for all the illegalities during the Obama administration ladies and gentlemen that's what he's doing he's cleaning house he's erasing the evidence he is obstructing justice and they're going to get caught
[02:28:35.000 --> 02:28:55.000]  because unless Peter's stroke was not under oath when he gave his closed door hearing one of those two perjured themselves so if Peter's stroke was under oath in fact i should look this up for sure if stroke was under oath based on a cross reference one of them lied
[02:28:55.000 --> 02:29:07.000]  now there's a proven powerful anti-inflammatory that absorbs 40 times better yes nano curcumin plus from one planet nutrition contains smaller particle size that allows absorption over 40 times better into your bloodstream
[02:29:07.000 --> 02:29:25.000]  nano curcumin plus may also help reduce pain and inflammation detoxify and help against heart disease and diabetes nano curcumin plus is now on sale at oneplanetnutrition.com use promo code GCN for your special discount at oneplanetnutrition.com the next generation of nutritional supplementation
[02:29:25.000 --> 02:29:46.000]  water is the single most important thing your body needs so you want to be sure it's the best for you and your family since 2005 thousands have depended on Berkey purified water the Berkey guy provides the lowest price filtration systems in every size for incredibly delicious water now and in an emergency get to goberkey.com
[02:29:46.000 --> 02:29:56.000]  we're call 877-886-3653 877-886-3653 goberkey.com
[02:30:16.000 --> 02:30:36.000]  it features the same great formula that supports your heart brain healthy aging process with an all new natural caffeine boost included a powerful pregnant on base the real red bill to become one of our fellow info wars favorite products now with an extra proprietary energy blend
[02:30:36.000 --> 02:30:56.000]  inside including green tea extract your monta leaf extract and more you can get that extra pick me up all supporting your mind and body in a healthy way it's got all the great stuff that real red pill has but it's also got the boost at it get the real red pill plus at info wars store.com
[02:30:56.000 --> 02:31:16.000]  info wars life and info wars life.com is extremely excited to announce our latest release winner son a revolutionary type of vitamin D3 winner son is a premium quality vitamin D3 nutritional supplement it is produced by extracting oil from healthy nutrient dense plants known as lichens every batch is
[02:31:16.000 --> 02:31:31.000]  analyzed for purity and D3 content it's completely free of toxins and allergens simply put if you want the best at an extremely low price this is it winner son is the result of our pursuit of the best source of vitamin D3 the research and development took over two years
[02:31:31.000 --> 02:31:48.000]  but the result as verified by independent laboratories is the best vegan vitamin D3 product in the world read the facts and info wars life.com about winner son vitamin D3 not only does vitamin D3 promote a healthy mood but vitamin D supports our memory and brain function
[02:31:48.000 --> 02:32:12.000]  something the globalist are targeting visit info wars.com today or call 888-253-3139 you deserve a deep restful sleep with knockout by info wars life our organic formula is made from high quality natural ingredients such as valerian root extract L tryptophan lemon balm leaf extract and melatonin
[02:32:12.000 --> 02:32:33.000]  knockout packs a powerful punch to get you through the night and achieve proper sleep millions of people around the world experience daytime drowsiness but with the rapid speed of life we need to be able to keep up the pace our natural mixture harnesses the power of ten known ingredients to let your body relax and get the sleep you need
[02:32:33.000 --> 02:32:55.000]  wake up refreshed and take on the day info wars life wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price get the sleep you deserve and experience the power of knockout head on over to info wars life.com and say goodbye to fatigue that's info wars life.com
[02:33:33.000 --> 02:33:46.000]  you think the FBI is corrupt president trump has exposed them
[02:33:46.000 --> 02:34:09.000]  you think big pharmaceutical companies are corrupt well trumps department of justice has just criminally charged 76 doctors 23 pharmacists and 19 nurses raking in billions in medical fraud to push toxic drugs
[02:34:09.000 --> 02:34:27.000]  this is really so key that I don't even know if I can do it justice covering it here right now this runs so deep this runs so rampant how do you think all of these children end up on on drugs folks how do you think more than half.
[02:34:27.000 --> 02:34:45.000]  Of college students in America end up on big pharmaceutical drugs this is a racketeering this is a medical racketeering operation and doctors and big pharmaceutical companies are making deals to push these things down your throats and they're getting cuts for it.
[02:34:45.000 --> 02:34:57.000]  And it's all getting exposed now and trumps DOJ just cracked down over $2 billion in medical fraud. Pill pushers.
[02:34:57.000 --> 02:35:04.000]  And then those jacked up pills that they have these kids on jacks their heads up.
[02:35:04.000 --> 02:35:15.000]  Look at this. Big farmers war on children one million kids under age six on psychiatric drugs my god.
[02:35:15.000 --> 02:35:28.000]  Oh, I'm sorry that's just like a gut blow to me. I just these drugs just jack you up folks. I mean it's beyond just a physical thing it's a spiritual thing too.
[02:35:28.000 --> 02:35:40.000]  Wow. Wow. So thank thank you President Trump. I guess we have to thank sessions for this to thank you sessions.
[02:35:40.000 --> 02:35:57.000]  Thank you Jeff sessions you got to give credit where credit is deserve thank you Jeff sessions for doing something about big pharmaceutical western medicine industrial complex poisoning our children poisoning our youth poisoning our culture thank you.
[02:35:57.000 --> 02:36:06.000]  Thank you God. May these kids be free from this wicked.
[02:36:06.000 --> 02:36:10.000]  Satanic culture of drugging the children.
[02:36:10.000 --> 02:36:14.000]  Oh my gosh.
[02:36:14.000 --> 02:36:23.000]  Sorry the crew just handed that to me I just know how messed up this is I've had I've had friends that have been really messed up by these drugs man.
[02:36:23.000 --> 02:36:33.000]  Wow. I won't even take an Advil for a hangover anymore.
[02:36:33.000 --> 02:36:46.000]  So anyway, thank you President Trump. Thank you Jeff sessions and just thank God that these children are not going to have these pills shoved down their throats anymore for the benefit of a bunch of corrupt doctors.
[02:36:46.000 --> 02:36:54.000]  Man that is just and if you don't think they'll do the same thing oh oh oh.
[02:36:54.000 --> 02:36:56.000]  You know what's next.
[02:36:56.000 --> 02:37:00.000]  They're going after the vaccine makers.
[02:37:00.000 --> 02:37:03.000]  Yep.
[02:37:03.000 --> 02:37:08.000]  They're going to go after the vaccine companies next folks.
[02:37:08.000 --> 02:37:16.000]  They're going after the vaccine makers. Do you realize how much they pay out per year for lawsuits.
[02:37:16.000 --> 02:37:18.000]  I mean they they attack us.
[02:37:18.000 --> 02:37:26.000]  They attack us for fake lawsuits frivolous lawsuits that don't even have real legal grounds.
[02:37:26.000 --> 02:37:29.000]  And they say look info wars is being sued.
[02:37:29.000 --> 02:37:32.000]  They're discredited fake lawsuits.
[02:37:32.000 --> 02:37:40.000]  The manufacturers have paid out probably billions of dollars now with all the lawsuits that they've had to deal with.
[02:37:40.000 --> 02:37:43.000]  Do you know that they have a secret court.
[02:37:43.000 --> 02:37:46.000]  Oh.
[02:37:46.000 --> 02:38:01.000]  And but the same liberals that will point at info war say you're discredited you have a lawsuit fake lawsuits we beat them all big pharma and vaccine companies get sued all the time pay out trillions of dollars maybe all time but definitely billions.
[02:38:01.000 --> 02:38:07.000]  Where's the finger pointing at them poisoning children.
[02:38:07.000 --> 02:38:12.000]  Oh I can see it now.
[02:38:12.000 --> 02:38:13.000]  Oh my gosh.
[02:38:13.000 --> 02:38:15.000]  I mean.
[02:38:15.000 --> 02:38:18.000]  Oh my gosh.
[02:38:18.000 --> 02:38:21.000]  We're talking about real justice here folks.
[02:38:21.000 --> 02:38:25.000]  We're talking about real justice here.
[02:38:25.000 --> 02:38:30.000]  The vaccines.
[02:38:30.000 --> 02:38:37.000]  Well I'm telling you they're coming after the vaccine makers next.
[02:38:37.000 --> 02:38:40.000]  This is just a step ladder.
[02:38:40.000 --> 02:38:46.000]  The vaccines might be the final rung on that ladder but but we're going to get you.
[02:38:46.000 --> 02:38:50.000]  We know you we know that you're now pushing Gardasil again.
[02:38:50.000 --> 02:38:53.000]  You know that you know that they're now pushing Gardasil again.
[02:38:53.000 --> 02:38:54.000]  Here's what they do.
[02:38:54.000 --> 02:38:58.000]  They make all these poisonous vaccines.
[02:38:58.000 --> 02:39:00.000]  They have to sell them.
[02:39:00.000 --> 02:39:09.000]  And it doesn't matter that even though it was proven not to be effective but also proven to have more negative side effects and positive side effects.
[02:39:09.000 --> 02:39:14.000]  They're going to keep pushing the Gardasil shop.
[02:39:14.000 --> 02:39:16.000]  Ladies and gentlemen.
[02:39:16.000 --> 02:39:18.000]  Avoid these vaccines at all costs.
[02:39:18.000 --> 02:39:20.000]  Okay.
[02:39:20.000 --> 02:39:22.000]  That's my advice.
[02:39:22.000 --> 02:39:24.000]  And here's the funny thing.
[02:39:24.000 --> 02:39:27.000]  If you want the vaccine you can have the vaccine.
[02:39:27.000 --> 02:39:28.000]  My body my choice.
[02:39:28.000 --> 02:39:29.000]  I don't want the vaccine.
[02:39:29.000 --> 02:39:30.000]  Your body your choice.
[02:39:30.000 --> 02:39:32.000]  You want the vaccine.
[02:39:32.000 --> 02:39:36.000]  But why would you be at threat for the for the disease if you're vaccinated for it?
[02:39:36.000 --> 02:39:37.000]  It's so fake.
[02:39:37.000 --> 02:39:38.000]  Oh my gosh.
[02:39:38.000 --> 02:39:39.000]  I'm sorry.
[02:39:39.000 --> 02:39:43.000]  I didn't even plan on talking about this the segment but but this is this is really key.
[02:39:43.000 --> 02:39:50.000]  I want to open up the phone lines now because we'll take your calls in the following segment and then Roger Stone in the fourth hour is going to take your calls too.
[02:39:50.000 --> 02:39:52.000]  So I'm going to open up the phone lines now.
[02:39:52.000 --> 02:39:58.000]  One eight seven seven seven eight nine Alex one eight seven seven seven eight nine Alex go ahead and open up the phone lines.
[02:39:58.000 --> 02:40:00.000]  I'll take some calls in the next segment.
[02:40:00.000 --> 02:40:02.000]  Roger Stone will take your calls in the fourth hour.
[02:40:02.000 --> 02:40:10.000]  But let's actually go to this clip here to a deranged lunatic whoopie Goldberg who thinks she speaks for all women.
