[00:00.000 --> 00:07.000]  When I grow up, I want to be your rock star!
[01:10:26.000 --> 01:10:33.000]  Could it possibly have anything to do with the fact that all these men share the same bland stance on every single issue?
[01:10:33.000 --> 01:10:36.000]  And that one show is barely any different from the next.
[01:10:41.000 --> 01:10:47.000]  The 1970s is widely acknowledged by film buffs as the best decade for consistently high quality movies.
[01:10:47.000 --> 01:10:48.000]  Why?
[01:10:48.000 --> 01:10:54.000]  Because directors were given the freedom to experiment that directors had the power, not the studio.
[01:10:54.000 --> 01:11:01.000]  Their main focus was narrative and character development, not whether the cast ticked enough diversity boxes,
[01:11:01.000 --> 01:11:05.000]  not whether they genuflected forcefully enough to prevailing left wing dogma.
[01:11:05.000 --> 01:11:11.000]  Now those factors are paramount, the quality of movies is noticeably declining.
[01:11:11.000 --> 01:11:19.000]  On the flip side, movies and TV shows that don't bow to identity politics, thought police are becoming more popular.
[01:11:19.000 --> 01:11:25.000]  Over the last five years we've seen a rash of successful throwback style TV shows that have at their core
[01:11:25.000 --> 01:11:31.000]  the rediscovery of stereotypically masculine traits, hunting guns, cars.
[01:11:31.000 --> 01:11:34.000]  Now that's starting to cross over into movies.
[01:11:34.000 --> 01:11:35.000]  Look at the new Kingsman film.
[01:11:35.000 --> 01:11:39.000]  Three white men, God forbid, play the lead roles.
[01:11:39.000 --> 01:11:42.000]  How rare would that be now in Hollywood?
[01:11:42.000 --> 01:11:43.000]  Look at the first Kingsman.
[01:11:43.000 --> 01:11:49.000]  The baddie is an insane environmentalist who wants to save the planet by calling the human race.
[01:12:03.000 --> 01:12:08.000]  Do you really think the same people who bestowed Leo private jet DiCaprio with an Oscar?
[01:12:08.000 --> 01:12:11.000]  So he had a platform to drone on about climate change,
[01:12:11.000 --> 01:12:15.000]  would ever allow that depiction in a mainstream Hollywood production.
[01:12:15.000 --> 01:12:18.000]  That's not to say Kingsman is overtly political, it isn't.
[01:12:18.000 --> 01:12:23.000]  But it definitely has anti-Hollywood, anti-silicon valley populist strains.
[01:12:23.000 --> 01:12:27.000]  Don't take my word for it, the Guardian, which is hardly Breitbart.com,
[01:12:27.000 --> 01:12:31.000]  acknowledged that its success was partly due to its populist disposition.
[01:12:31.000 --> 01:12:32.000]  And look at the outcome.
[01:12:32.000 --> 01:12:37.000]  Despite being panned by the critics and by establishment lefty film reviewers,
[01:12:37.000 --> 01:12:42.000]  when it came to the box office, Kingsman 2 outperformed a string of Hollywood blockbusters,
[01:12:42.000 --> 01:12:45.000]  including Pirates of the Caribbean and Wonder Woman.
[01:12:45.000 --> 01:12:46.000]  Why was it panned by the critics?
[01:12:46.000 --> 01:12:52.000]  Because the director, Matthew Vaughan, accurately talks about how Hollywood is in crisis,
[01:12:52.000 --> 01:12:54.000]  and they despise him for it.
[01:12:54.000 --> 01:13:00.000]  The success of Kingsman amongst ordinary punters suggests that he's right to play the contrarian.
[01:13:00.000 --> 01:13:04.000]  We don't have a bunch of Hollywood suits telling us what to do, said Vaughan.
[01:13:04.000 --> 01:13:07.000]  If we did, I promise you wouldn't be liking the movie.
[01:13:07.000 --> 01:13:11.000]  There's clearly an appetite for classical authenticity represented by Kingsman,
[01:13:11.000 --> 01:13:17.000]  and a growing distaste for dogmatic virtue signaling represented by mainstream Hollywood.
[01:13:17.000 --> 01:13:22.000]  But in terms of mass entertainment, it's not just Hollywood that people are turning away from.
[01:13:22.000 --> 01:13:28.000]  The 2017 VMAs, a relentless rhetorical vomit fest of anti-Trump pearl clutching.
[01:13:28.000 --> 01:13:35.000]  If we were to all stand up, united as one, or impact, it would be...
[01:13:37.000 --> 01:13:40.000] ...through the lowest ratings in MTV's history.
[01:13:40.000 --> 01:13:42.000]  Its viewership has been declining for years.
[01:13:42.000 --> 01:13:47.000]  The Emmy Awards, during which Stephen Colbert repeatedly sniped at Trump throughout his opening monologue,
[01:13:47.000 --> 01:13:52.000]  also had its worst result ever in the key viewing demographic.
[01:13:52.000 --> 01:13:54.000]  You see the same phenomenon in sports.
[01:13:54.000 --> 01:14:00.000]  ESPN, which seems to be transforming from a sports network into some kind of social justice activist hybrid,
[01:14:00.000 --> 01:14:04.000]  has lost 7.4% of its subscribers in just two years.
[01:14:04.000 --> 01:14:10.000]  Its average total views have dropped 19.4% since 2014.
[01:14:10.000 --> 01:14:16.000]  Those drops are partly due to ESPN jumping on every identity politic bam-wagon that comes along.
[01:14:16.000 --> 01:14:21.000]  Case in point, ESPN rebranded its sports center show to include political debate.
[01:14:21.000 --> 01:14:24.000]  Same result, they lost viewers. Same with the NFL.
[01:14:24.000 --> 01:14:28.000]  Since the take a knee controversy, ratings are down.
[01:14:28.000 --> 01:14:33.000]  The NFL has already lost millions of viewers since last year over the same issue.
[01:14:33.000 --> 01:14:38.000]  A new poll shows that 80% of Americans want less politics during sporting events.
[01:14:38.000 --> 01:14:45.000]  Recall the huge sigh of relief when Lady Gaga's half-time Super Bowl performance didn't include anything political.
[01:14:45.000 --> 01:14:52.000]  A clear majority of Americans say they're watching less football this year, with 69% saying it's because they're sick of, quote,
[01:14:52.000 --> 01:14:56.000]  players using the NFL as a stage for their political views.
[01:14:56.000 --> 01:15:03.000]  Whereas movies, music and sports once provided a refuge for people seeking to escape political polarization,
[01:15:03.000 --> 01:15:07.000]  these forms of popular culture are now the main vehicle of indoctrination.
[01:15:07.000 --> 01:15:13.000]  This probably reflects the left's nervousness that it's losing ground in the culture war.
[01:15:13.000 --> 01:15:19.000]  Being dominated for so long, there's a growing insecurity that the tide could be turning.
[01:15:19.000 --> 01:15:22.000]  Generation Z is the most conservative since World War II.
[01:15:22.000 --> 01:15:26.000]  That's why the left feels the urge to constantly reinforce their dogma.
[01:15:26.000 --> 01:15:32.000]  Politics is downstream from culture, which is why both the left and the right wage holy war
[01:15:32.000 --> 01:15:36.000]  over the messages embedded in movies, television, music and sports.
[01:15:36.000 --> 01:15:39.000]  And the left is beginning to feel its grasp slipping.
[01:15:39.000 --> 01:15:43.000]  Popular culture and counterculture cannot be truly...
[01:16:10.000 --> 01:16:13.000]  Lemon balm leaf extract and melatonin.
[01:16:13.000 --> 01:16:18.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[01:16:18.000 --> 01:16:24.000]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life,
[01:16:24.000 --> 01:16:26.000]  we need to be able to keep up the pace.
[01:16:26.000 --> 01:16:34.000]  Our natural mixture harnesses the power of ten known ingredients to let your body relax and get the sleep you need.
[01:16:34.000 --> 01:16:36.000]  Wake up refreshed and take on the day.
[01:16:36.000 --> 01:16:44.000]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[01:16:44.000 --> 01:16:48.000]  Get the sleep you deserve and experience the power of knockout.
[01:16:48.000 --> 01:16:52.000]  Head on over to infowarslife.com and say goodbye to fatigue.
[01:16:52.000 --> 01:17:17.000]  That's infowarslife.com.
[01:17:23.000 --> 01:17:29.000]  From over 23 different probiotic strains that are known to support digestion and intestinal function.
[01:17:29.000 --> 01:17:36.000]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[01:17:36.000 --> 01:17:42.000]  Secure your biome defense in ultra strength or regular strength at infowarslife.com today
[01:17:42.000 --> 01:17:45.000]  and get started supporting your digestive system naturally.
[01:17:45.000 --> 01:17:49.000]  We've been testing this formula for years, but this is the limited first run to the public,
[01:17:49.000 --> 01:17:54.000]  so please take advantage of it today, support your own health and support the info war.
[01:18:19.000 --> 01:18:25.000]  Perfect for freeze drying fruits, vegetables, meats, dairy products, desserts and entire meals.
[01:18:25.000 --> 01:18:27.000]  Woo, that's what I'm talking about.
[01:18:27.000 --> 01:18:31.000]  And when compared to traditional methods of preservation like canning or dehydrating,
[01:18:31.000 --> 01:18:35.000]  you know like what you get at the grocery store, there is no comparison.
[01:18:35.000 --> 01:18:41.000]  Harvest right freeze dryers retain 97% of the food's taste, color and nutritional value
[01:18:41.000 --> 01:18:45.000]  and have a shelf life of up to 25 years.
[01:18:45.000 --> 01:18:48.000]  Now that's what I call the miracle of food preservation.
[01:18:48.000 --> 01:18:52.000]  Harvest right is truly the world's best, most affordable freeze dryer.
[01:18:52.000 --> 01:19:18.000]  So what are you waiting for? Check it out right now at infowarstore.com.
[01:19:22.000 --> 01:19:28.000]  Pathogens added to the food and water into the lining of plastics that destroy our vitality,
[01:19:28.000 --> 01:19:32.000]  turn off our hormones and accelerate our journey towards death.
[01:19:32.000 --> 01:19:35.000]  I personally counter this onslaught with Anthroplex.
[01:19:35.000 --> 01:19:43.000]  Anthroplex is designed with known organic concentrated herbs to create the basic foundation
[01:19:43.000 --> 01:19:47.000]  to normal metabolic activity inside the human body.
[01:19:47.000 --> 01:19:49.000]  Discover why Anthroplex has turned so many heads today.
[01:19:49.000 --> 01:19:56.000]  It's time for us to take our bodies back into our own hands and it starts at infowarslife.com with Anthroplex.
[01:20:19.000 --> 01:20:29.000]  You want to stop tyranny? Well so does he.
[01:20:29.000 --> 01:20:34.000]  Live from the infowars.com studios, it's Alex Jones.
[01:20:34.000 --> 01:20:43.000]  Normally you would be hearing from Alex Jones on a Sunday from 4 to 6 central but filling in for Alex today.
[01:20:43.000 --> 01:20:47.000]  I'm your host Owen Schreuer. We are live till 6 p.m. central here.
[01:20:47.000 --> 01:20:55.000]  And if you're new to infowars then you should check out our store and check out our specials that we're running right now
[01:20:55.000 --> 01:21:00.000]  including 50% off the entire line of EmRick's Essentials.
[01:21:00.000 --> 01:21:08.000]  Now this is a special deal because what we have at EmRick's Essentials is a line of products that are all natural
[01:21:08.000 --> 01:21:18.000]  but don't include the toxic ingredients in things that are household items such as bug spray, deodorant, mouthwash, sunscreen
[01:21:18.000 --> 01:21:26.000]  and these are the things that are in the EmRick's Essentials household product line 50% off right now.
[01:21:26.000 --> 01:21:34.000]  Folks as soon as you find out what's in the bug spray, what's in the sunscreen, it's a no brainer.
[01:21:34.000 --> 01:21:43.000]  It's a no doubter and we've got 50% off the outdoor pack right now that is the sunscreen and that is the bug spray.
[01:21:43.000 --> 01:21:53.000]  Just do a little research into the ingredients in bug spray specifically DEET and you will want the all natural B.O.A. bug spray from EmRick's Essentials
[01:21:53.000 --> 01:22:00.000]  but there's also the mouthwash, the shampoo, the body wash, the mouthwash, the deodorant, I mean it's all there.
[01:22:00.000 --> 01:22:11.000]  EmRick's Essentials 50% off the entire product line and I'm sure if you visit anyone from Infowars house that you'll find the entire line.
[01:22:11.000 --> 01:22:13.000]  My house included.
[01:22:13.000 --> 01:22:21.000]  And don't forget the big special that's still going, I don't know how it's still going, 50% off Brainforce Plus.
[01:22:21.000 --> 01:22:30.000]  This product is so popular, I literally have people, I'm not exaggerating, I literally have people texting me at 2 o'clock in the morning
[01:22:30.000 --> 01:22:36.000]  for literally just rates of it, like whole boxes of it.
[01:22:36.000 --> 01:22:43.000]  And it's 50% off, we don't have to sell it 50% off, we just do because we want to give you the best deal.
[01:22:43.000 --> 01:22:54.000]  4.6 stars, almost 5,200 reviews right now, 50% off Brainforce Plus, all natural, nutraceutical product, it's Brainforce.
[01:22:54.000 --> 01:22:58.000]  You want to get more energy, you want to get more focus?
[01:22:58.000 --> 01:23:06.000]  Brainforce Plus, just listen to all of the people that call in to the Alex Jones show, all of the guests that we have on.
[01:23:06.000 --> 01:23:15.000]  We love Brainforce Rave reviews and that's why we're selling it 50% off because we know that you're going to like it as well once you try it.
[01:23:15.000 --> 01:23:22.000]  So Brainforce Plus, 50% off right now at Infowarsstore.com along with a lot of great other specials.
[01:23:22.000 --> 01:23:29.000]  And then once you go to Infowarsstore.com, you support us and we launch to the next level.
[01:23:29.000 --> 01:23:36.000]  Why aren't we getting the videos from Las Vegas? Why don't we get any of the surveillance videos?
[01:23:36.000 --> 01:23:40.000]  Why don't we get to see any of that? We know that they have it.
[01:23:40.000 --> 01:23:44.000]  They have video right above the windows that he was shooting out of Paddock.
[01:23:44.000 --> 01:23:47.000]  The alleged shooter was shooting out of the Lone Gunman theory.
[01:23:47.000 --> 01:23:53.000]  But we don't get to see any of that and what if the victims started making that demand?
[01:23:53.000 --> 01:23:58.000]  What if the victims started demanding some of these answers?
[01:23:58.000 --> 01:24:01.000]  I wonder what would happen. Let's go to Clint in Dallas.
[01:24:01.000 --> 01:24:04.000]  He wants to talk about the Vegas shooting. Go ahead, Clint.
[01:24:04.000 --> 01:24:06.000]  Hey there, Owen.
[01:24:06.000 --> 01:24:07.000]  Hi.
[01:24:07.000 --> 01:24:23.000]  Hi. In the FBI statement on Friday, they stated very specifically and distinctly that the aviation fuel containers could not have been exploded by a bullet.
[01:24:23.000 --> 01:24:28.000]  Yes, and he was firing. They also confirmed he was firing or someone was firing at this.
[01:24:28.000 --> 01:24:34.000]  Now, I was raised around aircraft. I'm a private pilot.
[01:24:34.000 --> 01:24:47.000]  What's not common knowledge to most people is the fact that aviation fuel is nothing more than 100 octane triple filtered leaded gasoline.
[01:24:47.000 --> 01:24:53.000]  Now, what happens when you spark on concrete next to gasoline? It will ignite.
[01:24:53.000 --> 01:25:09.000]  Now, on the flip side of that, jet fuel is diesel fuel or a highly refined kerosene, which has to be in a gaseous form or a mist form to combust.
[01:25:09.000 --> 01:25:14.000]  So we have a major inaccuracy here in the facts that they're giving.
[01:25:14.000 --> 01:25:18.000]  Slice it to me like a layman because I'm not exactly sure where you're going.
[01:25:18.000 --> 01:25:26.000]  Okay. Aviation fuel is the only difference between aviation fuel and the gasoline you put in your car.
[01:25:26.000 --> 01:25:33.000]  Okay, but I guess what I'm asking is what is the relevance to the fact that he was shooting at these tanks?
[01:25:33.000 --> 01:25:46.000]  Because in their statement on Friday, they specifically said that they spoke with specialists in this field that a bullet could not have ignited the fuel.
[01:25:46.000 --> 01:25:49.000]  Okay, and you're saying that that's not true?
[01:25:49.000 --> 01:25:59.000]  That's not. Take gasoline. Put gasoline in a metal can. Take your Glock or whatever and shoot that can and it will explode.
[01:25:59.000 --> 01:26:04.000]  You do the same thing with a diesel fuel, it will not, which is what jet fuel is.
[01:26:04.000 --> 01:26:19.000]  Well, now I did hear them basically claim that the structure that holds the gas is built in some way that it wasn't actually able to get to the point where it would explode.
[01:26:19.000 --> 01:26:21.000]  Are you familiar with that?
[01:26:21.000 --> 01:26:28.000]  He also stated in the same press conference that those tanks are constantly venting the fumes.
[01:26:28.000 --> 01:26:34.000]  Therefore, the fumes are what ignites a bullet.
[01:26:34.000 --> 01:26:40.000]  So then what do you think? Are they making that up or what do you think?
[01:26:40.000 --> 01:26:48.000]  Well, that's just the first part of, okay, it's a question of, okay, what are they not telling us? Did they not actually talk to somebody?
[01:26:48.000 --> 01:26:52.000]  Did they just shoot from the hip on this?
[01:26:52.000 --> 01:27:00.000]  There's a lot of, it's just a question mark, what is the, that's one of the things that raises eyebrow about their statement right off the bat.
[01:27:00.000 --> 01:27:06.000]  Okay, so you're not buying the narrative that they shot at the fuel tank, hit it and it didn't explode?
[01:27:06.000 --> 01:27:07.000]  Exactly.
[01:27:07.000 --> 01:27:08.000]  Okay.
[01:27:08.000 --> 01:27:15.000]  Something that I don't have obviously the information that they should have access to.
[01:27:15.000 --> 01:27:29.000]  Well, you're the pilot and you have some expertise on this, so I'll believe you on that. The only thing I could say is they claimed that there was basically some sort of, I don't know if it was built to protect from this sort of thing,
[01:27:29.000 --> 01:27:34.000]  but essentially there's some sort of design of this tank that didn't allow the bullet to fully pierce.
[01:27:34.000 --> 01:27:38.000]  But again, this is Clint, he's the expert, he's the pilot saying that he's not buying it.
[01:27:38.000 --> 01:27:43.000]  Alright Clint, thank you for the call. Let's go to Victor.
[01:27:43.000 --> 01:27:45.000]  Go ahead, Victor. You're in Las Vegas.
[01:27:45.000 --> 01:27:46.000]  Hi, Owen.
[01:27:46.000 --> 01:27:47.000]  Hey.
[01:27:47.000 --> 01:27:52.000]  I can answer that previous question for you very easily, but these whole things can pop.
[01:27:52.000 --> 01:27:56.000]  Okay, remember me? I told you to be a pit bull.
[01:27:56.000 --> 01:27:57.000]  Okay.
[01:27:57.000 --> 01:28:00.000]  That ring and a bell now.
[01:28:00.000 --> 01:28:08.000]  Would you like to help up a sheep dog? Because I can give you a conversation out of call. If you guys skip the next break, I can write a check. It's up to you.
[01:28:08.000 --> 01:28:12.000]  Well, I can't skip any breaks, but you're on air right now, so why don't you start talking?
[01:28:12.000 --> 01:28:20.000]  Alright, well, I think what we've seen in Vegas was a very, very bad Hollywood production put together by James Cameron.
[01:28:20.000 --> 01:28:29.000]  Harvey Weinstein and the rest transformed into a Vegas show that even horrified the children outside the theater.
[01:28:29.000 --> 01:28:34.000]  It was an ugly, ugly incident. I can get into it on the other side of the break if you need to take one right now.
[01:28:34.000 --> 01:28:46.000]  Boy, I'll tell, you know, Victor has a lot of moxie trying to run this show, but what I'm going to do is I'm going to hold Victor over because I appreciate the moxie and he can try to finish his point on the other side.
[01:28:46.000 --> 01:28:56.000]  Hey, look, I said, you know, it's just a coincidence that there's a harvest in front of a pyramid, as if that's some sort of crazy thing. So why not take Victor?
[01:28:56.000 --> 01:29:08.000]  Vitamin mineral fusion. Visit M4sLife.com to secure your chemister. We have worked for years with our chemists and scientists to create the most powerful and affordable, great tasting multivitamin formula available.
[01:29:08.000 --> 01:29:18.000]  Vitamin mineral fusion drink mix at M4sLife.com is loaded with a full month supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:29:18.000 --> 01:29:32.000]  In the history of M4sLife, we brought out a lot of amazing products like Survival Shield X2, SuperMell Vitality, and so many others with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[01:29:32.000 --> 01:29:45.000]  This formula is the platinum standard of multivitamin mineral products, and this part is most important. The ingredients in vitamin mineral fusion are either plant derived or of the highest quality lab standard.
[01:29:45.000 --> 01:29:51.000]  That means it's clean, that means it's pure, and rest secured, you're finding the tip of the spear in the M4sLife.com.
[01:29:51.000 --> 01:30:16.000]  That's infowarslife.com and vitamin mineral fusion. Take action now before we sell out.
[01:30:21.000 --> 01:30:32.000]  Emmerich's Essentials is free of chemicals and toxins that may harm your body. We carefully select pure and simple ingredients to create formulas that are certified USDA made with organic.
[01:30:32.000 --> 01:30:42.000]  Our mission is to offer you everyday organic household products to enhance your life. Truly feel the difference by going organic natural without compromising on quality.
[01:30:42.000 --> 01:30:54.000]  Feel good about using Emmerich's Essentials. Start saving money and stop exposing yourself and your family to toxic ingredients. Visit infowarstore.com and learn more about the new Emmerich's Essentials line of organic products.
[01:30:54.000 --> 01:31:13.000]  That's infowarstore.com.
[01:31:24.000 --> 01:31:37.000]  This is the essence aboriginal and biblical times. Instead of containing fluoride, our super blue line is floated with the good halogen iodine and an array of other beneficial compounds that have been hand selected for their oral health benefits.
[01:31:37.000 --> 01:31:47.000]  Super blue fluoride free mouthwashing toothpaste are the first and only to contain all of these natural ingredients, xylitol, nano silver, and iodine.
[01:31:47.000 --> 01:31:57.000]  Feel the difference with our super blue fluoride free products. Refresh your breath and invigorate your oral health routine at infowarstore.com.
[01:31:57.000 --> 01:32:04.000]  It's not just our water we need to filter. It's not just our food that needs to be cleaned. It's the air we're breathing, especially for our children.
[01:32:04.000 --> 01:32:19.000]  The artificial particulates of the chemicals is absolutely weighing down our immune systems. The same team based right here in America that brought you the Alexa pure groundbreaking water filtration systems have now developed Alexa pure breeze.
[01:32:19.000 --> 01:32:35.000]  Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children to the best job you can to purify your air. The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves.
[01:32:35.000 --> 01:32:37.000]  The general public doesn't.
[01:32:37.000 --> 01:32:51.000]  The Alexa pure breeze would be a steal at $300, $400, $500. One of these systems can keep 800 square feet incredibly clean. This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[01:32:51.000 --> 01:33:08.000]  Find out why this system is so revolutionary today and infowarstore.com.
[01:33:21.000 --> 01:33:31.000]  This is live from Austin, Texas, broadcasting worldwide. It's Alex Jones.
[01:33:31.000 --> 01:33:52.000]  Well, I know because Victor offered to cut a check for info wars and we held him over that he's going to go to infowarstore.com right after this and buy an Alexa pure breeze to clean up his house from all the toxins in the air. So let's go back to Victor in Las Vegas. Go ahead, Victor.
[01:33:52.000 --> 01:33:55.000]  Victor.
[01:33:55.000 --> 01:33:56.000]  Wow.
[01:33:56.000 --> 01:33:58.000]  Don't tell me Victor.
[01:33:58.000 --> 01:33:59.000]  I'm here.
[01:33:59.000 --> 01:34:00.000]  All right, now go ahead, Victor.
[01:34:00.000 --> 01:34:06.000]  Yeah, I wanted to set this sell first on seeing I do respect all the work you're doing. Definitely.
[01:34:06.000 --> 01:34:16.000]  And I'd like to begin the show with an FBI copyright warning for those who don't understand how this balance the next time anybody wants to go ahead and try to bury a seal in my drive shaft.
[01:34:16.000 --> 01:34:21.000]  Let me tell you that the 16 team that was sitting on you recorded everything.
[01:34:21.000 --> 01:34:22.000]  Okay.
[01:34:22.000 --> 01:34:31.000]  All right, Victor. I have no idea what you're talking about, man. I got to let you go. I'm sorry. I just have no idea what you're talking about. Let's go to Greg in Iowa.
[01:34:31.000 --> 01:34:32.000]  Hello.
[01:34:32.000 --> 01:34:34.000]  Yeah, hi, Greg.
[01:34:34.000 --> 01:34:44.000]  Yeah, I wanted to bring up a two facets of this Vegas investigation two factors I think are pretty significant if true that have not been mentioned hardly anywhere.
[01:34:44.000 --> 01:34:51.000]  One is a post on a four Chan which was within a couple of weeks prior to the shooting warning of September 10th.
[01:34:51.000 --> 01:35:00.000]  Where Michael Chertoff was going to profit from body standers that Shell and Adelson who interestingly enough met with Trump within hours of the shooting don't know if there's any significance to that.
[01:35:00.000 --> 01:35:04.000]  We're planning to install into his casinos.
[01:35:04.000 --> 01:35:05.000]  Sure.
[01:35:05.000 --> 01:35:06.000]  Significant.
[01:35:06.000 --> 01:35:08.000]  Don't forget that Trump was casinos.
[01:35:08.000 --> 01:35:09.000]  Yes, indeed.
[01:35:09.000 --> 01:35:27.000]  The other fact that I wanted to mention is the fact that I don't hear this pension either from info wars or from the so called liberal media is that the source of even paddock alleged connection is on comes from Rita castes site intelligence which I believe is practically an extension of Israeli intelligence.
[01:35:27.000 --> 01:35:42.000]  So why is it that it's always is really intelligence and it's outliers in the West that are putting out this information about ISIS and all this.
[01:35:42.000 --> 01:35:49.000]  The fact that Israel and prominent Zionists may have may have a lot to gain from an attack like this.
[01:35:49.000 --> 01:35:54.000]  And I think precedent shows that Israel may indeed have a lot to gain from.
[01:35:54.000 --> 01:35:57.000]  Well, OK, what does Israel have to gain from this.
[01:35:57.000 --> 01:36:03.000]  Well, keep people scared of terrorism and that benefits Israel.
[01:36:03.000 --> 01:36:04.000]  Hmm.
[01:36:04.000 --> 01:36:07.000]  Well, I don't really I don't really follow that thought pattern.
[01:36:07.000 --> 01:36:09.000]  But OK, thank you for the call, Greg.
[01:36:09.000 --> 01:36:11.000]  I know he's not alone in this.
[01:36:11.000 --> 01:36:17.000]  In fact, anytime anything happens, you know, Israel seems to be the benefactor on the back end.
[01:36:17.000 --> 01:36:19.000]  All right, let's just stay with this trend.
[01:36:19.000 --> 01:36:21.000]  Let's go ahead and take Antoine in California.
[01:36:21.000 --> 01:36:24.000]  There's a trend going here. So go ahead, Antoine.
[01:36:24.000 --> 01:36:28.000]  Hey, so I have some stuff.
[01:36:28.000 --> 01:36:32.000]  So we need some stuff we can run to and out of way from.
[01:36:32.000 --> 01:36:37.000]  And we need to start like with the nukes already went off.
[01:36:37.000 --> 01:36:42.000]  We need to rebuild the White House have AK factories so we could all sleep next to them.
[01:36:42.000 --> 01:36:46.000]  And Gatlin lasers that are five watt that you get on the Internet.
[01:36:46.000 --> 01:36:54.000]  You need to add bio peak you just to most products in the super small dose.
[01:36:54.000 --> 01:36:57.000]  Have some anchors, silver panels about fifty dollars.
[01:36:57.000 --> 01:36:59.000]  I hate that eight hundred dollar iPhone.
[01:36:59.000 --> 01:37:00.000]  Freaking crazy phone.
[01:37:00.000 --> 01:37:02.000]  It costs eight hundred dollars.
[01:37:02.000 --> 01:37:05.000]  It's like a thousand dollars now, I think for the latest one.
[01:37:05.000 --> 01:37:08.000]  It scans your face, though, Antoine.
[01:37:08.000 --> 01:37:14.000]  Antoine, it's going to take a nice, highly detailed picture of your face for the facial recognition
[01:37:14.000 --> 01:37:17.000]  technology that they'll build into all the cameras around the world.
[01:37:17.000 --> 01:37:20.000]  So you won't be able to get off the grid, Antoine.
[01:37:20.000 --> 01:37:26.000]  All right, well, we just had a weird trend of just callers that were all over the board on this Vegas deal.
[01:37:26.000 --> 01:37:34.000]  Let's change topics for a second because we've got Lana who wants to call in and talk about the California fires.
[01:37:34.000 --> 01:37:39.000]  So you've got the death toll with the California fires up to forty.
[01:37:39.000 --> 01:37:43.000]  Go ahead and roll some of this B roll as we go to Lana's phone call.
[01:37:43.000 --> 01:37:45.000]  You know, this is pretty serious devastation.
[01:37:45.000 --> 01:37:52.000]  It's not getting too much attention and it's just as devastating as anything you're going to see from a flood.
[01:37:52.000 --> 01:37:59.000]  And you've almost had a death toll almost as high as the Las Vegas massacre with four hundred people still missing.
[01:37:59.000 --> 01:38:03.000]  It could still eclipse the amount of death we saw at the Las Vegas massacre.
[01:38:03.000 --> 01:38:07.000]  But look at these homes, folks.
[01:38:07.000 --> 01:38:13.000]  You know, if you haven't seen this footage yet, you may have not paid much attention to the California wildfire.
[01:38:13.000 --> 01:38:18.000]  But you see this footage and all of a sudden you realize what they're actually going through.
[01:38:18.000 --> 01:38:24.000]  This fire completely devastated at least thirteen counties.
[01:38:24.000 --> 01:38:29.000]  We're talking close to two hundred thousand acres, folks.
[01:38:29.000 --> 01:38:37.000]  And again, because this isn't really getting much coverage as to what happened and because wildfires happen,
[01:38:37.000 --> 01:38:40.000]  nobody's really talking about potential funny business here.
[01:38:40.000 --> 01:38:50.000]  Nobody's talking about the fact that Governor Jerry Brown rejected the Russian technology with the Russian airplane that's bigger than the ones we use.
[01:38:50.000 --> 01:38:53.000]  So it was harder to fight these things.
[01:38:53.000 --> 01:38:59.000]  But there were also calls from ISIS to burn cities to the ground.
[01:38:59.000 --> 01:39:03.000]  And with all the other crap that's going on, why not be questioning this as well?
[01:39:03.000 --> 01:39:09.000]  But regardless, it's very serious. Death toll at forty, four hundred people still missing.
[01:39:09.000 --> 01:39:15.000]  And you can see in this footage, folks, I mean completely these houses are gone.
[01:39:15.000 --> 01:39:17.000]  Just gone.
[01:39:17.000 --> 01:39:19.000]  Literally burnt to ash.
[01:39:19.000 --> 01:39:22.000]  Pools completely evaporated.
[01:39:22.000 --> 01:39:25.000]  Let's go to Lena in Salt Lake City. Go ahead, Lena.
[01:39:25.000 --> 01:39:28.000]  Hi, Owen. Thanks for taking my call.
[01:39:28.000 --> 01:39:31.000]  I was watching a YouTube video the other night.
[01:39:31.000 --> 01:39:37.000]  And there was a man on there that said that he was up late one night till one o'clock in the morning.
[01:39:37.000 --> 01:39:39.000]  And he was out on his back patio.
[01:39:39.000 --> 01:39:44.000]  And he noticed blue sparks in the sky, that there were all of a sudden these blue sparks in the sky.
[01:39:44.000 --> 01:39:48.000]  And then these fires just took off, just raging fires.
[01:39:48.000 --> 01:39:54.000]  So I've heard multiple eyewitnesses saying that, but those could be transformers exploding.
[01:39:54.000 --> 01:40:00.000]  Oh, well he thought it was harp. That's what his history was.
[01:40:00.000 --> 01:40:07.000]  And then I had another comment too about the George Soros thing, where Anderson Cooper came on and said that Alice was...
[01:40:07.000 --> 01:40:13.000]  Oh my gosh, that just happened. Like, was that last Friday they just pulled that crap or Thursday or something?
[01:40:13.000 --> 01:40:14.000]  Yeah, unbelievable lies.
[01:40:14.000 --> 01:40:24.000]  Right. And one thing that Anderson Cooper said was that George Soros was 14 when the war ended, which is false.
