[00:00.000 --> 00:11.000]  292 days left until the 2020 election this November.
[1:45:28.240 --> 1:45:32.040]  So thank you in 2019 for standing with us because you are the Infowar, and I want to
[1:45:32.040 --> 1:45:36.000]  thank you for committing to stand with us in 2020 however you can.
[1:45:36.000 --> 1:45:40.240]  For the bottom of my heart, for my family, and for the great crew at Infowars, I want
[1:45:40.240 --> 1:45:44.400]  to thank you all because you are the Infowar, and you know that's not just words, that's
[1:45:44.400 --> 1:45:46.120]  reality.
[1:45:46.120 --> 1:45:47.680]  You have made history.
[1:45:47.680 --> 1:45:50.120]  We have made history together.
[1:45:50.120 --> 1:45:56.440]  Infowars.com only has power because of you, and I suggest you use it.
[1:45:56.440 --> 1:45:58.960]  Hey, you there.
[1:45:58.960 --> 1:46:00.720]  We have a problem.
[1:46:00.720 --> 1:46:03.440]  You see, there is a baby.
[1:46:03.440 --> 1:46:07.320]  The mother of this baby is not sure she's ready.
[1:46:07.320 --> 1:46:11.440]  The father of this baby doesn't want to settle down.
[1:46:11.440 --> 1:46:14.240]  The mother starts to have regrets.
[1:46:14.240 --> 1:46:21.360]  The father considers leaving town, but a friend says there's a solution.
[1:46:21.360 --> 1:46:25.480]  She says to have an abortion.
[1:46:25.480 --> 1:46:27.400]  The mother decides to look into it.
[1:46:27.400 --> 1:46:30.560]  The clinic assures her it's safe.
[1:46:30.560 --> 1:46:32.320]  She's made her decision.
[1:46:32.320 --> 1:46:34.760]  She's going to have an abortion.
[1:46:34.760 --> 1:46:41.240]  The problem is, that baby is you.
[1:46:41.240 --> 1:46:47.320]  Join me, Owen Schreuer, at the March for Life, Friday, January 24th, in Washington,
[1:46:47.320 --> 1:46:49.920]  D.C., noon, at the National Mall.
[1:46:49.920 --> 1:46:51.240]  I'll see you there.
[1:46:51.240 --> 1:46:53.680]  It's time to stand up for the unborn.
[1:46:53.680 --> 1:47:00.200]  It's time to speak out for the voiceless.
[1:47:00.200 --> 1:47:18.480]  We're listening to the Alex Jones show.
[1:47:18.480 --> 1:47:20.920]  Waging war on corruption.
[1:47:20.920 --> 1:47:29.520]  It's Alex Jones coming to you live from the front lines of the Info War.
[1:47:29.520 --> 1:47:38.880]  Another big reason we know that your planet's something big in Virginia is, Biden's been
[1:47:38.880 --> 1:47:43.480]  making for the last year of his campaign the centerpiece of it.
[1:47:43.480 --> 1:47:48.440]  Charlottesville and saying, Trump loves white supremacists and Trump killed this lady.
[1:47:48.440 --> 1:47:53.200]  All this made up garbage.
[1:47:53.200 --> 1:47:58.120]  So now he's got ads out saying he's coming after the NRA.
[1:47:58.120 --> 1:48:04.840]  And they've introduced a bill that's moving through really fast to shut down the gun ranges
[1:48:04.840 --> 1:48:05.840]  there.
[1:48:05.840 --> 1:48:10.560]  So we're going to write back to your calls after I play Joe Biden saying he's coming
[1:48:10.560 --> 1:48:17.280]  after the Second Amendment and the NRA and then what Pelosi had to say.
[1:48:17.280 --> 1:48:23.840]  Children went to school today learning how to duck and cover because they may get shot
[1:48:23.840 --> 1:48:25.320]  in school.
[1:48:25.320 --> 1:48:31.760]  Think about a troubled soul in the country assault rifles magazines holding forty fifty
[1:48:31.760 --> 1:48:36.160]  sixty hundred bullets there's no room for them in America.
[1:48:36.160 --> 1:48:41.560]  We have to go out and take on the NRA and beat them I've beaten them twice and I will
[1:48:41.560 --> 1:48:43.560]  beat them again.
[1:48:43.560 --> 1:48:46.920]  I'm Joe Biden and I approve this message.
[1:48:46.920 --> 1:48:52.680]  But again it's Sunday morning let's be optimistic about the future a future that will not have
[1:48:52.680 --> 1:48:54.800]  Donald Trump in the White House.
[1:48:54.800 --> 1:48:59.320]  One way or another ten months from now we will have an election if we don't have him
[1:48:59.320 --> 1:49:01.160]  removed sooner.
[1:49:01.160 --> 1:49:05.000]  But again he will be impeached forever.
[1:49:05.000 --> 1:49:10.000]  Okay now I'm going to go to your phone calls and then when I start the next hour there's
[1:49:10.000 --> 1:49:16.520]  a bunch of other news we haven't hit that's breaking a lot of it.
[1:49:16.520 --> 1:49:21.240]  We have Trump signing the trade deal with China I have comments on that.
[1:49:21.240 --> 1:49:26.400]  We have Owen Schreuer confronting a whole bunch of globalists on video.
[1:49:26.400 --> 1:49:33.880]  We have what Putin saying five nuclear arms states must work together to de-neutralize
[1:49:33.880 --> 1:49:36.760]  the threat of global war.
[1:49:36.760 --> 1:49:40.440]  Again five nuclear arms states must work together to neutralize the threat of global
[1:49:40.440 --> 1:49:41.440]  war.
[1:49:41.440 --> 1:49:46.760]  That's all on info wars dot com and news wars dot com and the only way these videos and
[1:49:46.760 --> 1:49:48.840]  articles and material get out is when you share them.
[1:49:48.840 --> 1:49:53.560]  And I know you know that but just remember that and and and Bandot video is exploding
[1:49:53.560 --> 1:49:59.800]  it's growing exponentially and a lot of videos get a quarter million and a half million views.
[1:49:59.800 --> 1:50:03.600]  But we want to use the platform to get it out to people that don't know what's going
[1:50:03.600 --> 1:50:07.640]  on like the UN report admitting that vaccines are killing people and there's a cover up.
[1:50:07.640 --> 1:50:17.480]  That is so bombshell that smoking gun when transcripts came out of the CDC in 2002 admitting
[1:50:17.480 --> 1:50:22.000]  that they're covering up vaccine damages and autism it was a huge national story and people
[1:50:22.000 --> 1:50:23.840]  still point that out.
[1:50:23.840 --> 1:50:26.880]  That's because back then the press wasn't as controlled as it is now.
[1:50:26.880 --> 1:50:31.400]  Big tech is a lot of level of censorship untold so the goal is to get outside the info wars
[1:50:31.400 --> 1:50:37.000]  audience you are the resistance you are the front line where you can say look at this
[1:50:37.000 --> 1:50:43.120]  Bandot video from Bandot video here's the UN head scientist saying this that's a big
[1:50:43.120 --> 1:50:51.920]  deal that is so important then I'm also going to speak about Trump and and how he understands
[1:50:51.920 --> 1:50:56.240]  how the media really works and how they control people and and Trump's secrets so put a note
[1:50:56.240 --> 1:51:00.160]  on the screen for me guys they don't have a teleprompter but sometimes I tell them to
[1:51:00.160 --> 1:51:04.280]  put a note on screen of when a guest is coming on or when I forget something or when I made
[1:51:04.280 --> 1:51:08.840]  a mistake and I say the wrong date or something they'll put it up on screen occasionally so
[1:51:08.840 --> 1:51:11.880]  just remind me to get into that at the start of the next hour.
[1:51:11.880 --> 1:51:18.400]  Let's now go to the calls here let's talk to who is up next here Dale in Michigan then
[1:51:18.400 --> 1:51:23.360]  Mark in Texas Dale thanks for holding her on the air Alex keep up the good work thank
[1:51:23.360 --> 1:51:29.640]  you sir I'm trying two things uh heller DC verse heller it's a supreme court ruling that
[1:51:29.640 --> 1:51:35.120]  the individual has the rights so just like troops were sent to Little Rock Arkansas
[1:51:35.120 --> 1:51:40.920]  in Brown versus Board of Education and the desegregation laws Eisenhower sent 1000 US
[1:51:40.920 --> 1:51:47.320]  troops to enforce that law Trump could send US forces to enforce this DC verse heller
[1:51:47.320 --> 1:51:54.160]  ruling in Virginia Bill Barr he could send a letter to the governor cease and desist
[1:51:54.160 --> 1:51:57.920]  and that would should be the end of it but if he doesn't then the troops is the second
[1:51:57.920 --> 1:52:02.400]  measure you're absolutely right when Little Rock wouldn't let the little black girl into
[1:52:02.400 --> 1:52:08.880]  school we saw the military police get her in there also how come Trump doesn't use the
[1:52:08.880 --> 1:52:14.120]  NDAA or the terrorism laws that Bush signed into effect to go after some of these deep
[1:52:14.120 --> 1:52:19.200]  state criminals that have violated the Logan act as Trump said carry violated Logan act
[1:52:19.200 --> 1:52:24.600]  where's the Department of Homeland Security on that all of this is happening because good
[1:52:24.600 --> 1:52:29.280]  men at the Department of Justice at the top talk but they do nothing they allow the deep
[1:52:29.280 --> 1:52:33.160]  state to continue to try to remove the president to try to start civil war they have all the
[1:52:33.160 --> 1:52:37.760]  documents all the internal stuff that should send Alexander Soros to prison but because
[1:52:37.760 --> 1:52:42.320]  Soros is hooked into the deep state and funneling millions of taxpayer money back to people
[1:52:42.320 --> 1:52:46.120]  in the deep state that's how it works he gets taxpayer money the State Department he then
[1:52:46.120 --> 1:52:51.280]  funnels it back to the private groups so since there's those giant payoff arms going on that
[1:52:51.280 --> 1:52:56.520]  cancerous group is still fighting to stay in control absolutely absolutely I'll leave
[1:52:56.520 --> 1:53:02.360]  your calls with us the Constitution is a piece of paper it's the natural rights that it represents
[1:53:02.360 --> 1:53:06.640]  that is most important thanks Alex you're right the Constitution Bill rights isn't
[1:53:06.640 --> 1:53:12.360]  giving us our rights it's an example of those put down in law that you shall not infringe
[1:53:12.360 --> 1:53:17.580]  and they're walking all over it and they know there's an alignment of the people waking
[1:53:17.580 --> 1:53:21.800]  up across the board they know their race war stuff's not working so they're just flooding
[1:53:21.800 --> 1:53:26.280]  us with a bunch of you know the poorest of the poor who they can control and then make
[1:53:26.280 --> 1:53:31.080]  vote who don't even know what they're doing it's very cold blooded very very evil we're
[1:53:31.080 --> 1:53:35.000]  going to go to as I said mark here in a moment but I need to say this we won't be here on
[1:53:35.000 --> 1:53:40.200]  air we're fighting as hard as we can and I'm putting a ton of money which I'm proud to
[1:53:40.200 --> 1:53:44.440]  do into being at all these big events around the country you notice our crews out there
[1:53:44.440 --> 1:53:48.840]  with security all over we're busting our butts as I pledge to do but it takes a lot of money
[1:53:48.840 --> 1:53:54.360]  to do this and we need a lot more to hire more camera people more reporters you know
[1:53:54.360 --> 1:53:57.480]  and to pay for the plane tickets and to pay for the security and to pay for all of it
[1:53:57.480 --> 1:54:02.320]  and to have the editors and people and the journalists to look over everything and get
[1:54:02.320 --> 1:54:06.280]  this out because all the big stuff we have breaking we have to digest it we have to get
[1:54:06.280 --> 1:54:11.720]  it out infowarstore.com prostigards so good for your prostate and other parts of your
[1:54:11.720 --> 1:54:19.760]  body it is back in stock infowarstore.com it's 33% off we have the ultimate fish oil it
[1:54:19.760 --> 1:54:25.320]  is 33% off at infowarstore.com it's excellent it's been sold out and we have the tooth whitening
[1:54:25.320 --> 1:54:30.040]  toothpaste that people love so much we have the fluoride free tea tree oil coital silver
[1:54:30.040 --> 1:54:33.560]  iodine fortified super blue and there's just a lot of other great products to be sure and
[1:54:33.560 --> 1:54:39.440]  go peruse those 33% off on the Alexa pure water filtration systems and so much more
[1:54:39.440 --> 1:54:43.080]  do your shopping at infowarstore.com things like wake up america coffee if you like the
[1:54:43.080 --> 1:54:47.480]  coffee sign up for auto ship I think you'll love it most people do and get an additional
[1:54:47.480 --> 1:54:52.440]  10% off always with auto ship on all the products but things like toothpaste and of course coffee
[1:54:52.440 --> 1:54:56.240]  and things are tailor made to have on auto ship things like fish oil things like rainforest
[1:54:56.240 --> 1:55:02.280]  plus okay let's now go ahead and go to mark in texas thanks for calling work law enforcement
[1:55:02.280 --> 1:55:06.840]  from new york to texas and the army and you want to comment on the situation go ahead
[1:55:06.840 --> 1:55:11.800]  thank you yeah like yeah like so basically the guy before you really took away a lot
[1:55:11.800 --> 1:55:18.760]  of what I wanted to say because my attitude is this my you know I don't I don't work
[1:55:18.760 --> 1:55:26.520]  there anymore but people in law enforcement do not obey orders to this arm american citizens
[1:55:26.520 --> 1:55:33.720]  and that means don't make traffic stops and take confiscate firearms the laws the constitution
[1:55:33.720 --> 1:55:40.280]  not with some dummies or some anti-americans and some state legislature and some governor
[1:55:40.280 --> 1:55:46.320]  tell you now as far as trump goes Alex I got a lot of problems with trump okay I pretty
[1:55:46.320 --> 1:55:50.760]  much jumped off that train that the first time he bombed cereal off that false flag
[1:55:50.760 --> 1:55:56.720]  um he shouldn't be farting around there in the middle east now with Iran and all that
[1:55:56.720 --> 1:56:02.120]  I was told the against killing the general sulaimani he should be worried about this
[1:56:02.120 --> 1:56:07.960]  country and what's going on right now in virginia if you and I don't trust the man because
[1:56:07.960 --> 1:56:12.520]  it's very simple what he has to do just like the guy said before this is a violation against
[1:56:12.520 --> 1:56:18.440]  the constitution what back in arkansas they were violating black people's rights as as
[1:56:18.440 --> 1:56:25.880]  american citizens they're violating the 13th and the 14th amendment so he said I sent troops
[1:56:25.880 --> 1:56:32.200]  in there and to lbj's credit back in alabama he sent troops in and for to enforce the
[1:56:32.200 --> 1:56:37.720]  rights of the people there okay all he has to do is make it clear first of all federalized
[1:56:37.720 --> 1:56:46.360]  national guard in uh virginia second if the if they try to confiscate guns or all you
[1:56:46.360 --> 1:56:51.920]  got to do is send in a few thousand american troops get them out of the middle east we
[1:56:51.920 --> 1:56:56.560]  don't belong in the middle east bring them home get them out of nago too by the way bring
[1:56:56.560 --> 1:57:02.400]  no i agree instead of the democrats trying to to to get troops to take guns i agree this
[1:57:02.400 --> 1:57:06.320]  is a basic right we have a supreme court ruling just like the supreme court ruled you know
[1:57:06.320 --> 1:57:11.080]  that black kids could go to school well the supreme court has said you can't take these
[1:57:11.080 --> 1:57:16.440]  guns and so absolutely then it's up to the executive when a state's out of control if
[1:57:16.440 --> 1:57:21.400]  you believe in the federalist system to say no so bingo and just like our rights are being
[1:57:21.400 --> 1:57:24.960]  violated by big tech combines in league with communist china they're helping the chai commas
[1:57:24.960 --> 1:57:29.040]  around with their own people why is trump not acting against all the damn censorship
[1:57:29.040 --> 1:57:33.280]  you're right and many people to go to trump rallies and bring this up and we've got operation
[1:57:33.280 --> 1:57:37.600]  win 2020 i'm gonna finally tell you about today i haven't gotten to wear a week behind
[1:57:37.600 --> 1:57:41.400]  launching this because i've been so busy but we're gonna get it done thank you mark michael
[1:57:41.400 --> 1:57:47.840]  michael ranger your calls are straight ahead stay with us it's either happened to every
[1:57:47.840 --> 1:57:55.160]  person listening or it's happened to someone you know everybody is well aware of the fact
[1:57:55.160 --> 1:58:00.800]  that most people that end up getting the flu have taken the flu vaccine right before they
[1:58:00.800 --> 1:58:08.680]  get it and they get the worst case of the flu of their life but still like concentration
[1:58:08.680 --> 1:58:15.240]  camp victims they line up at the different pharmacies and clinics to get the injections
[1:58:15.240 --> 1:58:19.840]  it doesn't matter that studies mainline government studies in canada in europe show that when
[1:58:19.840 --> 1:58:25.320]  you take the flu vaccine it doubles your chances of getting the flu the next season by lowering
[1:58:25.320 --> 1:58:30.840]  your immunity it goes on and on or the fact that the governments have never guessed the
[1:58:30.840 --> 1:58:37.480]  next year's mutation at the flu vaccine has never ever even worked but how do you problem
[1:58:37.480 --> 1:58:42.760]  of hoax you keep the giant hoax going no wonder we've got one of the worst flu seasons on
[1:58:42.760 --> 1:58:51.920]  record happening right now info wars life dot com info wars life dot com info wars
[1:58:51.920 --> 1:58:57.000]  life dot com you go to that url it takes you to the subsection of info wars store dot
[1:58:57.000 --> 1:59:02.280]  com where you find the sixty plus products where we've gone out and researched what is
[1:59:02.280 --> 1:59:07.080]  the best what gives people the best results we either private label it or we develop our
[1:59:07.080 --> 1:59:13.080]  own with top developers and folks I'm telling you you can see the difference in me my energy
[1:59:13.080 --> 1:59:17.800]  my focus I've lost almost forty pounds in less than four months it's incredible so do
[1:59:17.800 --> 1:59:23.360]  yourself a favor try out the products if you've been on the fence you can't lose except
[1:59:23.360 --> 1:59:27.200]  if you don't take action because when you buy the products you're funding the operation
[1:59:27.200 --> 1:59:32.640]  that is always delivering thanks to your support and God's grace and our action but you need
[1:59:32.640 --> 1:59:36.400]  these products that's the real reason you want to get them is because they're amazing
[1:59:36.400 --> 1:59:40.840]  and then when you get great results please tell others about it word of mouth that's
[1:59:40.840 --> 1:59:45.560]  how we expand in the face the nwo instead of imploding we're fighting to win and we
[1:59:45.560 --> 2:00:00.520]  are winning thanks to you you're listening to the alex jones show I'm going to tell
[2:00:00.520 --> 2:00:07.080]  you what my gut is on trump and what's happening with the second amendment the first amendment
[2:00:07.080 --> 2:00:12.600]  all of it the next segment the searing girl popping at the bottom of the hour on the latest
[2:00:12.600 --> 2:00:19.520]  the middle east and trump saying that better not hurt any of the protesters what that really
[2:00:19.520 --> 2:00:27.200]  signifies and so much other breaking news the putin comments this will be a jam packed
[2:00:27.200 --> 2:00:37.200]  third hour let's go ahead and go to your calls and let's talk to michael in new hampshire
[2:00:37.200 --> 2:00:41.360]  what do you make of the governor of virginia declaring an emergency in and around the second
[2:00:41.360 --> 2:00:47.680]  amendment crisis there hi how's it going alex how you doing good this is the governor that
[2:00:47.680 --> 2:00:52.840]  says he keeps the babies comfortable after they're born to take the baby and this is
[2:00:52.840 --> 2:01:00.640]  the guy that's in blackface or in a kkk outfit I mean this is crazy I think it's beyond lunacy
[2:01:00.640 --> 2:01:06.240]  talking to the points earlier kind of coalesced with all the other earlier callers oh I see
[2:01:06.240 --> 2:01:10.760]  that you're a marine on gun confiscation sorry go ahead correct yes correct so it's pleasure
[2:01:10.760 --> 2:01:14.920]  speak with you by the way I've been a supporter for years I love your product especially the
[2:01:14.920 --> 2:01:22.040]  iodine thank you yeah so what what I was hitting on was a couple of things mainly to refocus
[2:01:22.040 --> 2:01:27.360]  mainly over a compilation of what all the other callers have kind of confided in was
[2:01:27.360 --> 2:01:33.240]  first of all the original state police when he called in and he said he wasn't willing
[2:01:33.240 --> 2:01:37.760]  to go against what any laws were passed to enforce he just was going to arrest you based
[2:01:37.760 --> 2:01:43.680]  upon a loss I think that's a huge part of the problem this is an asymmetric operation
[2:01:43.680 --> 2:01:48.240]  that's going on and I think to remind people of the asymmetric operation where they're
[2:01:48.240 --> 2:01:54.120]  poking at one area as opposed to doing one behind the doors in a law setting setting
[2:01:54.120 --> 2:02:00.080]  that precedent then to bring in other outside entities and and when I'm talking to the active
[2:02:00.080 --> 2:02:05.160]  duty military especially in the reserve or in the National Guard they have to understand
[2:02:05.160 --> 2:02:10.600]  that all of the warning signs will be very apparent coming through their channels and
[2:02:10.600 --> 2:02:14.760]  that they cannot and have to interpret what's lawful and unlawful and going back to the
[2:02:14.760 --> 2:02:20.800]  basics of what they've been trained to do their general orders versus what's constitutional
[2:02:20.800 --> 2:02:25.080]  and non-constitutional and that comes down to the small unit leadership and I hope that
[2:02:25.080 --> 2:02:29.000]  they hear that because it's extremely important give me a favor because I know what you're
[2:02:29.000 --> 2:02:32.840]  talking about and the listeners are smart but a lot of them in the military are studied
[2:02:32.840 --> 2:02:39.360]  this explain to people just the fact that you're having to have discussions at what
[2:02:39.360 --> 2:02:44.760]  unit above level about this shows where the country is and then explaining to them you
[2:02:44.760 --> 2:02:49.640]  know the nature of the chain of command what orders are lawful what aren't how this outside
[2:02:49.640 --> 2:02:55.800]  forces are trying to trigger a domestic configuration for destabilization at a certain point law
[2:02:55.800 --> 2:02:59.600]  enforcement needs to know they're not really getting orders from a legitimate government
[2:02:59.600 --> 2:03:03.080]  when they're given unconstitutional orders that's an unlawful order and not to be followed
[2:03:03.080 --> 2:03:08.440]  is what you're saying correct that's that is a better way of saying it and it's not
[2:03:08.440 --> 2:03:12.760]  a better way of saying it you're smart guys but at your level talk about what's being
[2:03:12.760 --> 2:03:17.600]  discussed because that's another bellwether from what I've heard being discussed a lot
[2:03:17.600 --> 2:03:23.800]  of disinformation is coming through in terms of what's being propagated on a company or
[2:03:23.800 --> 2:03:29.480]  battalion or higher level as a policy versus what's been instilled or trained on a lower
[2:03:29.480 --> 2:03:35.640]  small scale unit unit leadership so when orders are coming down they'll just be coming down
[2:03:35.640 --> 2:03:41.000]  as a matter of fact as opposed to what you're supposed to be doing on a more rudimentary
[2:03:41.000 --> 2:03:47.560]  basis so they're they're priming you could say the ideology to just go along with it
[2:03:47.560 --> 2:03:51.680]  and that's where that's where when that state police officer said well if they just passed
[2:03:51.680 --> 2:03:56.160]  the law I'm going to enforce it that's that's the ideology of the asymmetric psychological
[2:03:56.160 --> 2:04:00.200]  operation going on and that's the Nuremberg defense and it doesn't hold up and I understand
[2:04:00.200 --> 2:04:04.240]  his point was flippant that I'm sick of the citizens putting up with this so it's your
[2:04:04.240 --> 2:04:07.920]  problem you need to get your ass in gear and stop this and I get what he's saying but
[2:04:07.920 --> 2:04:11.760]  you're legally and lawfully right that the Nuremberg defense doesn't work and there are
[2:04:11.760 --> 2:04:17.160]  manuals given to Marines and to members of the army when they graduate boot camp explaining
[2:04:17.160 --> 2:04:21.240]  that they need to know that a lawful order is lawful they need to study the Constitution
[2:04:21.240 --> 2:04:25.520]  Bill of Rights and that they need to not follow orders that are unlawful say if your captain
[2:04:25.520 --> 2:04:29.240]  says line up these women and children and blow their heads off you don't do that you
[2:04:29.240 --> 2:04:32.800]  turn and shoot him in the head and then it goes from there from legal orders down to
[2:04:32.800 --> 2:04:37.400]  stuff where you kill whoever gives the order and that's what this country is built on you
[2:04:37.400 --> 2:04:41.440]  want to add anything else are you done Michael the only thing else I have to add is that
[2:04:41.440 --> 2:04:46.160]  I think refocusing on the fact that what's going on across the country and especially
[2:04:46.160 --> 2:04:50.280]  to the president of the United States stay there we're back in 60 seconds you're a smart
[2:04:50.280 --> 2:05:00.000]  guy when you're your view the globalists know that I will never willingly give up I've said
[2:05:00.000 --> 2:05:07.000]  it many times I will never give in I will never give up but I could give out and it's
[2:05:07.000 --> 2:05:13.400]  very very frustrating to see them committing all their crimes against humanity to see evil
[2:05:13.400 --> 2:05:18.760]  running rampant like this and to know that most Americans have already been silenced
[2:05:18.760 --> 2:05:24.680]  in cyberspace that most Americans have already been shadow banned by big tech and to know
[2:05:24.680 --> 2:05:31.680]  that most Americans feel powerless and don't realize how much power they have by spreading
[2:05:31.680 --> 2:05:37.040]  the word about news wars dot com info wars dot com and banned on video and that people
[2:05:37.040 --> 2:05:41.520]  are hungry for the truth now more than ever and then if you tell people hey the banned
[2:05:41.520 --> 2:05:46.280]  truth they don't want you to have is it info wars dot com for its last show and banned
[2:05:46.280 --> 2:05:51.360]  on video so take heart folks they've had to censor everybody to shut everybody down because
[2:05:51.360 --> 2:06:02.440]  the truth is powerful and they can't beat us fair and square we've got it we're coming
[2:06:02.440 --> 2:06:12.000]  to you waging war on corruption it's alex jones coming to you live from the front lines
[2:06:12.000 --> 2:06:20.800]  of the info war america is fighting for its life and when i finish up talking to michael
[2:06:20.800 --> 2:06:25.400]  michael and ranger i'm gonna give you my take on what's really going on with trump and
[2:06:25.400 --> 2:06:32.640]  some other really important issues but i'm going to virginia and i'm going to dc right
[2:06:32.640 --> 2:06:39.200]  next door we're gonna be there this weekend and next week and we're doing it because
[2:06:39.200 --> 2:06:43.920]  history is taking place and we need everybody to understand that you need to be in virginia
[2:06:43.920 --> 2:06:50.280]  and you need to be in dc both are pick one take the kids out of school do whatever you
[2:06:50.280 --> 2:06:55.080]  got to because this is about stepping into the real world and and and like i don't put
[2:06:55.080 --> 2:06:58.880]  folks down to go have demonstrations in front of capitals and then that's about getting media
[2:06:58.880 --> 2:07:04.240]  attention but the media is going to ignore you but you've got your own independent media
[2:07:04.240 --> 2:07:08.880]  it's about going into the halls of congress and into the state houses and going and finding
[2:07:08.880 --> 2:07:11.920]  who's voting to take your guns and going to their offices and telling them i don't like
[2:07:11.920 --> 2:07:17.960]  what you're doing whether you're from virginia or not this is a national issue and let them
[2:07:17.960 --> 2:07:23.200]  know i know you guys are trying to kick off a civil war and knowing who they are so you
[2:07:23.200 --> 2:07:28.160]  run into them at a pizzeria that night you go hey i told you state rep i'm serious you
[2:07:28.160 --> 2:07:34.800]  don't run them out of there like maxine waters says do to us you just let them know and so
[2:07:34.800 --> 2:07:39.640]  what we've been doing is leading by example comes out that bernie sanders a bunch of people
[2:07:39.640 --> 2:07:43.160]  on this campaign you know varitas has got that whether shutting down all their twitter
[2:07:43.160 --> 2:07:48.240]  accounts for bernie sanders are locking them down how they want to arrest everybody and
[2:07:48.240 --> 2:07:53.360]  redistribute the wealth and how they're going to kill people and all this stuff you go to
[2:07:53.360 --> 2:07:59.840]  the bernie sanders events and just get in his face and believe me it might be a little
[2:07:59.840 --> 2:08:03.000]  scary the first time you do it you're going to feel good after you do and then you're
[2:08:03.000 --> 2:08:10.040]  going to want to do it more because our acquiescence to this lawlessness has brought us to this point
[2:08:10.040 --> 2:08:16.520]  and if we don't start getting aggressive with our mouths the nwo is going to trigger a violent
[2:08:16.520 --> 2:08:21.840]  race war this country because that's what the chai comms the new order want is a collapse
[2:08:21.840 --> 2:08:26.200]  so they can come in and buy it up for pennies on the dollar they want a radical takeover
[2:08:26.200 --> 2:08:31.760]  of this country to finish their world government and so that's why the fight here is so intense
[2:08:31.760 --> 2:08:38.600]  this is big stuff going on we're very close to winning the hearts and minds that's why
[2:08:38.600 --> 2:08:42.920]  they try to pick those of us that are leaders and destroy us to tell everybody hey you see
[2:08:42.920 --> 2:08:46.560]  what happened alex jones or what's happened to roger stone you sit down and you shut
[2:08:46.560 --> 2:08:51.520]  up and you'll be the same you should instinctively politically rise up against that when someone
[2:08:51.520 --> 2:08:59.160]  threatens you the threat is bowing to that it's better to die on your feet than live
[2:08:59.160 --> 2:09:03.680]  on your knees but the truth is when you stand up for what's right you end up living in a
[2:09:03.680 --> 2:09:12.520]  free prosperous nation of men not of cowards so the default position when people are saying
[2:09:12.520 --> 2:09:17.880]  hell yeah we're going to confiscate your guns hell yeah we're coming for you is to get in
[2:09:17.880 --> 2:09:23.920]  their face so the governor acts like he's scared people coming with guns to get him
[2:09:23.920 --> 2:09:28.480]  no they just have the guns openly carried to show we are the people and exercise that
[2:09:28.480 --> 2:09:33.280]  right to demystify it he declares an emergency to make it look like it's criminal so he can
[2:09:33.280 --> 2:09:39.160]  declare a bigger emergency once they trigger a crisis and now they admit that's their plan
[2:09:39.160 --> 2:09:46.140]  so it's all materializing ladies and gentlemen but your word of mouth with a chain reaction
[2:09:46.140 --> 2:09:50.880]  about bandod video and fours dot com four slash show those links live feeds can exponentially
[2:09:50.880 --> 2:09:55.320]  via text message and word of mouth even outside of the censored youtube and twitter and all
[2:09:55.320 --> 2:09:59.640]  that get to everybody which is starting to happen so we have a countervailing narrative
[2:09:59.640 --> 2:10:03.080]  of what really goes on because if they stage something they're going to try to cover up
[2:10:03.080 --> 2:10:08.440]  what happened they were able when an antifa operative shot all those folks at that walmart
[2:10:08.440 --> 2:10:13.880]  in south texas to cover up he was antifa the big anti-human leftists now in the state police
[2:10:13.880 --> 2:10:17.800]  report that just came out they were not able to cover up the pennsylvania guy was a devil
[2:10:17.800 --> 2:10:21.720]  worse for antifa well now the state police have issued a big report in texas showing
[2:10:21.720 --> 2:10:26.440]  now the country it's almost exclusively this group these guys are literally demon possessed
[2:10:26.440 --> 2:10:31.960]  activated to go out and do this and they say there's about to be an uprising by them texas
[2:10:31.960 --> 2:10:38.680]  dps domestic terrorists prefer unarmed crowds close quote that story with the live feet
[2:10:38.680 --> 2:10:45.360]  of the show today needs to get out to everyone you know these are the definition of evil
[2:10:45.360 --> 2:10:50.800]  cowards all right let's go to michael in new hampshire finishing up as a marine you were
[2:10:50.800 --> 2:10:57.040]  getting out the fact that you guys are having a discussion about this and is it officers
[2:10:57.040 --> 2:11:00.400]  telling you that hey you need to really look at the orders that come down and make sure
[2:11:00.400 --> 2:11:07.560]  they're lawful orders to my own awareness level it would be just in the small unit more of
[2:11:07.560 --> 2:11:13.880]  the lower more the nco staff nco base you don't really would hear that coming from any
[2:11:13.880 --> 2:11:21.040]  officers and that's just kind of the way the structure works but at least in the marine
[2:11:21.040 --> 2:11:25.800]  core the small unit leadership would be well aware of this I don't know I can't speak to
[2:11:25.800 --> 2:11:31.600]  the any of their branches but speaking on this to any of them I'm especially in virginia
[2:11:31.600 --> 2:11:36.760]  with the national guard sure what I'm speaking to is the officers should be talking to the
[2:11:36.760 --> 2:11:42.680]  nco's and ordering them to come talk to you they absolutely should well that's probably
[2:11:42.680 --> 2:11:46.240]  all they're talking to you just haven't been told that but what I'm saying is are the other
[2:11:46.240 --> 2:11:51.000]  units you know saying that they're being told this because clearly that's an order I've
[2:11:51.000 --> 2:11:57.720]  heard I've heard it I've heard it inaccurately from some in different ways they've said similar
[2:11:57.720 --> 2:12:02.480]  things but not out in the open sure because you know trump has signed that order getting
[2:12:02.480 --> 2:12:06.240]  the marines ready to deal with civil unrest in the united states that would only happen
