[00:00.000 --> 00:05.880]  Kevin Martin here with infowars.com and we are here in beautiful downtown
[1:54:06.880 --> 1:54:18.880]  I think some of the most shriveled, almost soulless people, once they activate, are going to come out of their shell and end up being 10 times stronger than people like me that they never got control of. And I'm not anything special.
[1:54:18.880 --> 1:54:28.880]  But I mean, I'm alive. I'm kicking. I'm snapping. I'm fighting. I'm loving. And if you ain't loving, you ain't loving to quote George Stray.
[1:54:28.880 --> 1:54:46.880]  And they've stopped everyone having rights of passage. They've put it by an arrest of development, told them you're cool, you're trendy because you watch these stupid, boring TV shows with these horrible music that's meant to be horrible to lower your soul, to lower your instincts.
[1:54:46.880 --> 1:55:05.880]  All of this is an attempt to make humanity surrender. And you know what? Donald Trump ain't perfect, big old golden toad that he is. But you know what? That's a big old man right there that wants to show all the scum that, you know what, the days of the vampire just came to a halt, at least for this season.
[1:55:05.880 --> 1:55:23.880]  And that's why the vampires are scared because the sun's coming up. And anybody that's anybody smells it, sees it and tasted and knows it. So you have all your uncooled trendies and down your nose pseudo-intellectuals, all beta males to make other men think it's okay to be a beta male.
[1:55:23.880 --> 1:55:35.880]  You sit there and try to force feed everybody this delusion, but you're scared. That's why when I go out in public and liberal areas, they giggle, they laugh, they point, and I look at them and I smile at them because it's, I might make it fun of them.
[1:55:35.880 --> 1:55:43.880]  I just look at them like I see you and they always look down and they start shaking their head like really, really. Yeah, because I don't give a, you know what, about what you think about me, boy?
[1:55:43.880 --> 1:55:54.880]  Because I'm not a boy, I'm a man. You understand that? What I believe is, because it's in my genetics and in my spirit and in common sense, I know I care about you.
[1:55:54.880 --> 1:56:11.880]  And I don't want to run your life, tell you how to speak, tell you what to listen to, tell you what to do, like you want to tell me. See, you're a beta male wanting to conquer real men so you feel big because having us around makes you feel bad, doesn't it, George Soros and your little son and all the rest of you.
[1:56:11.880 --> 1:56:27.880]  You're scum. Real men don't go around dominating innocent people and turning them into zombies. Real men are ready to compete and turn the human species loose because we're making the image of the creator that made all this.
[1:56:27.880 --> 1:56:45.880]  And God's got big plans for us, but you don't get stuff for free, do you? There's no free lunches in this universe. Nobody rides for free. So you're in your six-week, ten-week, twelve-week boot camp right now and every culture knows it and every group knows it and this is all the big test.
[1:56:45.880 --> 1:56:57.880]  It's written on our genetics. We know it. The dimensions have been proven. The spirit has been proven. It has been registered. It has been quantified. It is the essence and we go on through our DNA. We live on through our children.
[1:56:57.880 --> 1:57:10.880]  Everything is a repeat, but an augmented system into the future. And so their best attempts to poison us were their devilish delusion to only put the pressure on humanity to make us metamorphosize into the next level.
[1:57:10.880 --> 1:57:17.880]  And that's the big rest of the story. Briefly. See any more of the super blue? I guess that took it home.
[1:57:17.880 --> 1:57:28.880]  Super blue toothpaste is what's funding our operation right now. It's our new super mega head. I ordered double what we got in the first shipment, fluoride free with colloidal silver and iodine.
[1:57:28.880 --> 1:57:40.880]  They said iodine. It's amazing. People love it. Five star reviews. It's going to sell out in the next week and a half or so. We got bubblegum flavor coming in for the kids. It doesn't have the tea tree oil or the peppermint because it's so strong.
[1:57:40.880 --> 1:57:48.880]  We've had a request from people for a little bit lighter formula for the kids. It is strong. It's concentrated. So it's an infowarstore.com or triple eight, two, five, three, three, one, three, nine.
[1:57:48.880 --> 1:57:58.880]  And everything I sell or promote, water filters so you're not getting hit with the fluoride and glyphosate, fluoride free toothpaste. It's everything I want, everything I use, everything I do. Nobody's got one with colloidal silver and iodine.
[1:57:58.880 --> 1:58:11.880]  We made one with the biggest company out there that had private labeled infowarstore.com or triple eight, two, five, three, three, one, three, nine. That's triple eight, two, five, three, three, one, three, nine.
[1:58:11.880 --> 1:58:24.880]  Now, we also have a lot of other great products at infowarstore.com. So be sure and check that out today. I mean, one of these t-shirts that I designed is really simple, but it's my favorite.
[1:58:24.880 --> 1:58:38.880]  I mean, it just says infowars.com on the front, on the right, on the heart, on the left side. And then it's got an arm deal. It's got George Washington. And then on the back, it says, my free speech doesn't end when you get offended.
[1:58:38.880 --> 1:58:45.880]  That shirt needs to be absolutely a best seller. We'll be back with hour number three.
[1:58:45.880 --> 1:59:11.880]  Visit GCNLive.com today.
[1:59:11.880 --> 1:59:40.880]  We'll be back with hour number three.
[1:59:40.880 --> 1:59:48.880]  The Texas community is abusing the surveillance state, now using selective leaks and innuendo to advance the political agenda of the dark government.
[1:59:48.880 --> 2:00:15.880]  For more information on infowars.com, I'm David Knight.
[2:00:19.880 --> 2:00:23.880]  Such a beautiful song.
[2:00:23.880 --> 2:00:28.880]  So, of course, the Pharisees said it was evil.
[2:00:28.880 --> 2:00:36.880]  I don't know folks who have talked to Robert Plank. It's really mad. They say this is a synchronic song. The opposite of that. It's a song against the devil. It's a song against selling your soul.
[2:00:36.880 --> 2:00:48.880]  It's a song against getting there where your shadows are taller than your soul, which means your crimes are greater than your good, that it wouldn't have weighed in the eye of God.
[2:00:48.880 --> 2:00:54.880]  It's, oh, all saying aye. The devil, no. Everything the enemy does is a counterfeit. God does have the all saying aye.
[2:00:54.880 --> 2:01:05.880]  So, Lucifer tricks us to believe that he has the all saying aye. When the devil sees nothing, crank this song up.
[2:01:05.880 --> 2:01:18.880]  People say, oh, you play it back. It's a sweet Satan. You can play back my voice in the final sorts of made up crap.
[2:01:18.880 --> 2:01:26.880]  I know where my heart is. I love all these Pharisees all day saying who the devil is, who the devil isn't. I see you out at abortion clinics saving kids.
[2:01:26.880 --> 2:01:37.880]  I might appear on some high horse. You are the hell full of all the big mouth preachers. I get around most preachers and they start squirming.
[2:01:37.880 --> 2:01:47.880]  I can almost see their little forked tails. These big mega churches are still synchronic.
[2:01:47.880 --> 2:02:01.880]  To be a rock and not to roll. To be a rock, not sand that flows away. Full songs Christian. Oh, it's true that Paige got into Luciferianism until she got a little too deep into it.
[2:02:01.880 --> 2:02:09.880]  Down down he wanted to pull his little weenie out of that light socket. Just because people turned into evil didn't mean they didn't turn out of it.
[2:02:09.880 --> 2:02:24.880]  Look at the lesson on the cross with the thief. Tonight he'll be with me in paradise. It's never too late to turn back on the road you're on.
[2:02:24.880 --> 2:02:37.880]  All right, ladies and gentlemen. Boy, I've really done okay today, but I have not covered a fraction of the news. Michael Springman is joining us big whistleblower.
[2:02:37.880 --> 2:02:44.880]  Just to get into the fact that these visas are all wide open. You've got all the other whistleblowers coming out saying they're ordered to stay Islamic terror doesn't even exist.
[2:02:44.880 --> 2:02:54.880]  And we've had these bands before. I don't even know Springman's view on this yet. I just respect him. He helped expose how that they brought in a bunch of hijackers knowing they were terrorists were ordered to stand down.
[2:02:54.880 --> 2:03:02.880]  And that just goes into this whole deal where administration after administration they're working with the jihadis out of Saudi Arabia and Saudi Arabia is quarterbacking the big Islamic jihad worldwide.
[2:03:02.880 --> 2:03:09.880]  So I want to get his view on Trump. I don't know if he supports him or not. That's how I work. I don't go. I want someone to back up my view.
[2:03:09.880 --> 2:03:16.880]  So get me this person. I say, these are respected people that worked in the visa departments at the highest levels. Get them on and see what they say.
[2:03:16.880 --> 2:03:21.880]  That's how I work.
[2:03:21.880 --> 2:03:39.880]  The crew keeps pointing out that I really do need to plug more. I only have done it like for 30 seconds today. Just briefly, I cannot tell you how important it is that when you get products like supermail vitality or X2 or lung cleanse or natural defense or just any of them that you sign up for reorder.
[2:03:39.880 --> 2:03:46.880]  I'm the type myself that will end up taking the supplements have a great effect and then I was never a supplement guy and then I just forget to do it again.
[2:03:46.880 --> 2:03:55.880]  You know, somebody takes the lazy Susan off the dinner table or off the, you know, when family comes over and we put another leaf in the table and sure enough, where's the lazy Susan? Oh, I put it back over here.
[2:03:55.880 --> 2:04:04.880]  And then I ended up going off my pills for two weeks or my, you know, my drops and I feel it instantly. I'm like, man, I know what supermail vitality does for me.
[2:04:04.880 --> 2:04:12.880]  I know that we've got the best toothpaste. I ran out of one tube and then was going to the door a couple weeks ago and was using small stuff I had, which wasn't bad.
[2:04:12.880 --> 2:04:20.880]  It's from the same company that makes ours is divide under silver in it, but ours is better. And I was like, why am I lazy? Why am I not even going to work?
[2:04:20.880 --> 2:04:25.880]  That's why to get a new tube in here this week. I did take the tube. I had to show you home with me the other day. I took it home Friday.
[2:04:25.880 --> 2:04:30.880]  And I've been, and I'm like, man, this is such good toothpaste. Wow. My dad really did make a hit.
[2:04:30.880 --> 2:04:37.880]  Tired dentist. And I'm sitting there going, I got to go tell people the same story. They buy it once. They think it's great. Why aren't you reordering it?
[2:04:37.880 --> 2:04:42.880]  Well, sign up for auto ship every month, every two months, every three months, every six months, every year.
[2:04:42.880 --> 2:04:50.880]  However you want it, whether it's the biome defense probiotic or whether it's a secret 12 or whether it's a bio tricillinium or any other DNA force,
[2:04:50.880 --> 2:04:56.880]  rainforest, knockout. This is stuff you ongoing use. It's so good and it ongoing supports the broadcast.
[2:04:56.880 --> 2:05:00.880]  And you get 10% off when you sign up for auto ship at M4 store.
[2:05:00.880 --> 2:05:07.880]  The Washington Post and other mainstream press corps who couldn't get interested in Hillary's national security violations, her destruction of evidence,
[2:05:07.880 --> 2:05:15.880]  her lying to the FBI or her behind the scenes conspiracies to rig the election are now putting phone calls made by Michael Flynn under the microscope.
[2:05:15.880 --> 2:05:20.880]  But also a Russian official were made seven weeks after Trump won the election, three weeks after the inauguration.
[2:05:20.880 --> 2:05:29.880]  It's not clear if sanctions were the focus or if they were even mentioned in the calls, but the press is calling for the Logan Act of 1799 to be used against Flynn.
[2:05:29.880 --> 2:05:39.880]  The Logan Act prohibits citizens from carrying on correspondence or intercourse with any foreign government or agent in relation to disputes or controversies with the US in order to defeat them.
[2:05:39.880 --> 2:05:48.880]  We've said for a long time that attendees to Bilderberg were doing just that and the globalists who met in Davos openly discussed how Trump's nationalism could be defeated.
[2:05:48.880 --> 2:05:58.880]  But there's an even bigger problem here is how the intelligence community is abusing the surveillance state now using selective leaks and innuendo to advance the political agenda of the dark government.
[2:05:58.880 --> 2:06:00.880]  InfoWars.com, I'm David Knight.
[2:06:28.880 --> 2:06:36.880]  We're trying five, six, or even seven different cleansing products. We use decades old scientific research to put together the Rolls Royce of all-in-one cleansing.
[2:06:36.880 --> 2:06:43.880]  Look, there's a reason deep cleanse is the only product on the market that uses our proprietary SpyJurex herbal processing technique.
[2:06:43.880 --> 2:06:50.880]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[2:06:50.880 --> 2:07:00.880]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit infowarslife.com. That's infowarslife.com or call 888-553-3139.
[2:07:21.880 --> 2:07:27.880]  When I was a boy, it was okay to be proud of the flag, heritage, mom and apple pie.
[2:07:27.880 --> 2:07:33.880]  Governments of school, morality had a future, and beef was for supper.
[2:07:33.880 --> 2:07:36.880]  Revelation, dawn of global government.
[2:07:36.880 --> 2:07:40.880]  We're the solution. Americans ain't nothing more to it than that.
[2:07:40.880 --> 2:07:50.880]  Starring Alex Jones, Charlie Daniels, and Special Ops General Jerry Boykin, theatrical screenings on demand, DVDs now available.
[2:07:50.880 --> 2:07:56.880]  Want to shed some tears over the red, white, and blue? Americans need to see this film.
[2:07:56.880 --> 2:08:11.880]  For more information, the movie.info. Let's fix it.
[2:08:11.880 --> 2:08:22.880]  Live from the infowars.com studios, it's Alex Jones.
[2:08:22.880 --> 2:08:29.880]  Coming up at the bottom of the hour, Trump's moving against the Federal Reserve to make them loan to small businesses and to community banks.
[2:08:29.880 --> 2:08:33.880]  That's been the nine years since they really loaned any money to the people.
[2:08:33.880 --> 2:08:38.880]  Their bailout was a Wall Street robbery event, and Trump's just delivering again.
[2:08:38.880 --> 2:08:43.880]  I just see so good it really makes my head spin, quite frankly, versus what they say about him.
[2:08:43.880 --> 2:08:46.880]  It's super Americana. It's not right wing. It's not left wing.
[2:08:46.880 --> 2:08:52.880]  Hey, we have borders. Wow. Just a moderate of borders, they freak out.
[2:08:52.880 --> 2:08:57.880]  Oh, hey, we're not going to let China have one-sided trade deals with us, and it's the end of the world.
[2:08:57.880 --> 2:09:03.880]  Japan's not going to have one-sided trade deals. And now, was it 300 billion Japan's announced this year to be built this year?
[2:09:03.880 --> 2:09:06.880]  Was 100 billion before even gotten office?
[2:09:06.880 --> 2:09:08.880]  So amazing things happening.
[2:09:08.880 --> 2:09:14.880]  Now, a lot of times I get guests on who I know are respected, who I respect, even though I haven't gone and seen what their view is on something.
[2:09:14.880 --> 2:09:17.880]  So many other TV shows and radio shows will call me and they'll say, what's your view on this?
[2:09:17.880 --> 2:09:20.880]  We want to make sure what your view is where we have you on. I don't do that.
[2:09:20.880 --> 2:09:30.880]  I respect J. Michael Springman because I remember he was one of the first whistleblowers to document back in 2001 and then 2002,
[2:09:30.880 --> 2:09:38.880]  what later came out in the FBI reports and in the 28 pages that members of Congress have been on who've read it to expose,
[2:09:38.880 --> 2:09:42.880]  that we knew Saudi Arabia was involved. There was a stand-down order.
[2:09:42.880 --> 2:09:47.880]  Well, Mr. Springman went public first and exposed that because he'd been the head of the visa section there and then had left to another area
[2:09:47.880 --> 2:09:49.880]  and then his colleagues told him what happened.
[2:09:49.880 --> 2:09:52.880]  So he wrote the book years later, but he went public.
[2:09:52.880 --> 2:09:57.880]  He's written the book, Visas for Al-Qaeda, CIA hideouts that rocked the world.
[2:09:57.880 --> 2:10:06.880]  And so General Flynn, five years ago, head of defense intelligence who they're trying to kick out right now, now as national security advisor,
[2:10:06.880 --> 2:10:12.880]  worked with the rest of Pentagon to just tell Obama and others we're not going to back Al-Qaeda and ISIS taking over Syria.
[2:10:12.880 --> 2:10:18.880]  And they actually then just basically told Obama, you're going to let us work with the Russians to start kicking them out of the country,
[2:10:18.880 --> 2:10:20.880]  or we're going to expose this.
[2:10:20.880 --> 2:10:27.880]  President was told that. In fact, we broke that here first with Colonel Shaffer. We've had Sy Hirshon about it.
[2:10:27.880 --> 2:10:33.880]  This is big, big, big mojo. I'm not bragging. We know the real history of what's happened.
[2:10:33.880 --> 2:10:43.880]  So our government actually has been saying no for 15 years in trying to back Al-Qaeda and Al-Nusra and now ISIS, all the same group, different names.
[2:10:43.880 --> 2:10:48.880]  And Islamic State, which is its own country in between Iraq and Syria.
[2:10:48.880 --> 2:10:52.880]  So I'm just giving you some background here. I don't know his view on Trump.
[2:10:52.880 --> 2:10:59.880]  I don't know his view on what's happening with the law and the Visas and all the rest of it, but I'm going to get Springman's view just in the
[2:10:59.880 --> 2:11:05.880]  the prism of his life and his experience, what this signifies.
[2:11:05.880 --> 2:11:11.880]  Because they're all over the news. They'll even say, look how crazy Trump is trying to stop people from these seven nations.
[2:11:11.880 --> 2:11:15.880]  Then they won't even read the law on air. They just say he's crazy and a liar.
[2:11:15.880 --> 2:11:18.880]  And then the night circuit clearly just ignored reality.
[2:11:18.880 --> 2:11:25.880]  Now, no, Trump can't say for a religion, your bar, because that's the First Amendment. I agree with that, but that's not what he did.
[2:11:25.880 --> 2:11:31.880]  So I want to get J. Michael Springman's take on this, his view on this, where this is all going.
[2:11:31.880 --> 2:11:40.880]  But I think our country, our military five years ago, finally started coming up from the bottom and supporting Al-Qaeda and ISIS all over the world.
[2:11:40.880 --> 2:11:44.880]  Our military would fight them on one hand, but then the State Department CIA would support them on another.
[2:11:44.880 --> 2:11:51.880]  And the Arab Spring was really the fruition of this long ongoing project and Benghazi and the stand down there.
[2:11:51.880 --> 2:11:58.880]  So that's why this linked the intro to ask our guest, his view, his expert view on this.
[2:11:58.880 --> 2:12:07.880]  Because now it seems like the old elements of the State Department and others are isolated, wanting to still support this.
[2:12:07.880 --> 2:12:12.880]  But the State Department's an open rebellion against Rex Tillerson and basically ignoring what he says to do.
[2:12:12.880 --> 2:12:17.880]  And so I really think this country has entered a very, very deep, deep, deep crisis.
[2:12:17.880 --> 2:12:24.880]  And we need to somehow rectify it. So we'll get his take on that because he's worked for the State Department.
[2:12:24.880 --> 2:12:33.880]  He's done it all. And he was the first domino, even before the FBI agents, because they went public later, to come out and really expose the whole thing.
[2:12:33.880 --> 2:12:41.880]  He began to pull the first string on the sweater. And now the sweater is a pile of string on the floor.
[2:12:41.880 --> 2:12:45.880]  We've been proven right, but it's like, oh, we've moved into the future. Let's just forget that.
[2:12:45.880 --> 2:12:49.880]  But the future is now. We're living the context of this.
[2:12:49.880 --> 2:12:56.880]  And how deep is this deep state alliance with Saudi Arabian, well, hobbyist Islam go, a place where he lived for many years there in Saudi Arabia.
[2:12:56.880 --> 2:13:03.880]  So long intro, get the book, J. Michael Springman, An Insider's View, Visas for Al Qaeda, CIA, hideouts that rock the world.
[2:13:03.880 --> 2:13:06.880]  Now more than important than ever. Thanks for coming on, sir.
[2:13:06.880 --> 2:13:09.880]  Well, thank you for having me. I appreciate the opportunity.
[2:13:09.880 --> 2:13:17.880]  That was a long kind of six-minute intro, history for listeners. I mean, A, do you agree, disagree? I mean, where do we start here?
[2:13:17.880 --> 2:13:21.880]  Well, it starts in a couple of different places.
[2:13:21.880 --> 2:13:32.880]  Going back to the book, it showed how the U.S. government was working with the terrorists, essentially recruiting, training and supporting them,
[2:13:32.880 --> 2:13:42.880]  in conjunction with the repressive and rather repulsive allies we've got in the region, like Saudi Arabia and the Gulf States and Israel and Turkey.
[2:13:42.880 --> 2:13:48.880]  And we kept pumping money and weapons and supplies into these people.
[2:13:48.880 --> 2:13:55.880]  And at the same time, we're fighting them saying, oh, my God, we have these terrorists. They're everywhere. We have to fight them tooth and nail.
[2:13:55.880 --> 2:14:06.880]  And Obama gives them ground to wear missiles. He gives them leftover weapons from the Yugoslav War in Croatia.
[2:14:06.880 --> 2:14:12.880]  It's astonishing. And now they're saying, oh, this is terrible. We have to do something about it.
[2:14:12.880 --> 2:14:17.880]  Well, what you do about it is simply stop supporting the terrorists.
[2:14:17.880 --> 2:14:24.880]  Don't give them weapons. Don't give them money. Don't let them go to Israel for medical treatment after they've been wounded in Syria.
[2:14:24.880 --> 2:14:33.880]  It's a simple way of stopping this, but the intention gets focused on the wrong things, I think.
[2:14:33.880 --> 2:14:46.880]  Trump started out very well making statements about one-sided trade deals, making statements about the flood of illegal aliens coming into the United States.
[2:14:46.880 --> 2:14:59.880]  But he went off the rails with his ban on visas or people or permanent residents or anybody who has been traveling in any of these countries,
[2:14:59.880 --> 2:15:06.880]  no matter what their nationality is, and creating a tremendous uproar in the United States and around the world.
[2:15:06.880 --> 2:15:14.880]  And it turns out that these seven countries, essentially, were the same ones that were targeted by the United States back in 2001.
[2:15:14.880 --> 2:15:22.880]  Wesley Clark, the retired general, was on democracy now in, I guess, maybe March of 2007.
[2:15:22.880 --> 2:15:31.880]  And he had said he had been at the Pentagon in 2001 in September and October, and it had been told by high officials whom he would name,
[2:15:31.880 --> 2:15:38.880]  that the United States was going to move against seven countries in five years and destroy them.
[2:15:38.880 --> 2:15:49.880]  And these were the same countries, with the exception of Lebanon and the addition of Yemen, that Donald Trump has banned from entry to the United States.
[2:15:49.880 --> 2:16:02.880]  And I think this goes back a long way to the American hostility toward the Arab and Muslim world, moving only into the country when it seems to be to America's advantage.
[2:16:02.880 --> 2:16:11.880]  What's happened is we've destroyed Afghanistan, we've destroyed Iraq, we've destroyed Yugoslavia, we've destroyed Libya,
[2:16:11.880 --> 2:16:17.880]  we've destroyed Syria, and we're in the process of destroying Yemen with our wonderful Saudi friends.
[2:16:17.880 --> 2:16:26.880]  And what's happened is that we have driven hundreds of thousands, if not millions of people, into Europe.
[2:16:26.880 --> 2:16:35.880]  The country or the continent is flooded with people who have been driven out of their homes, out of the countries that we destabilized,
[2:16:35.880 --> 2:16:46.880]  we de-housed them, and we've deculturized them, blowing up things like these statues in Afghanistan or Ted Moore in Syria.
[2:16:46.880 --> 2:16:49.880]  And we've destroyed them.
[2:16:49.880 --> 2:17:02.880]  And the people have no homes, they have no country, and with American help, money under the table, assistance from passports that have been produced either by the French or the Qataris,
[2:17:02.880 --> 2:17:09.880]  or sold by the Syrian embassy in Berlin, or which have been lost or thrown away or stolen along the way,
[2:17:09.880 --> 2:17:21.880]  we've got people without a home moving into Europe where they have no culture, no language facility, and no education, and the continent is coming apart.
[2:17:21.880 --> 2:17:24.880]  And we don't look to see what's happening.
[2:17:24.880 --> 2:17:34.880]  We have George Soros and some of these other people who say, oh yes, we want to help them, we want to set up cell phone charging stations,
[2:17:34.880 --> 2:17:39.880]  we want to set up Wi-Fi networks in the Balkans, their main transit route, into Europe.
[2:17:39.880 --> 2:17:53.880]  And therefore, we have to help these poor people because just like in the United States, with the flood of illegal aliens from American destruction of governments in Latin America, we've overthrown.
[2:17:53.880 --> 2:18:05.880]  You're crystallizing this also perfectly. The globalist policies through the United States as well ruins these countries, they're falling apart, then they flood here, then they're exploited politically for control here.
[2:18:05.880 --> 2:18:09.880]  It's just a totally 360 full spectrum dominant system.
[2:18:09.880 --> 2:18:29.880]  But I love how you brought up the key points that Europe lets the jihadis that leave Europe to go fight in Syria come back and get medical treatment, Sweden in places have social worker programs to quote, reincorporate them as if you're going to let an al-Qaeda or ISIS fighter come back
[2:18:29.880 --> 2:18:36.880]  and go to a Swedish, you know, a reeducation system, you know, to play with Play-Doh and crap.
[2:18:36.880 --> 2:18:44.880]  I mean, this just shows how totally infiltrated we are and how the UN refugee program certifies to the State Department who's allowed to come in.
[2:18:44.880 --> 2:18:53.880]  Trump's saying we're not going to do that anymore. So from the info I have, the State Department is in open revolt, ignoring him and Tillerson, letting these people still flood in.
[2:18:53.880 --> 2:18:59.880]  So that's correct. Then what happens when there are other Islamic attacks?
[2:18:59.880 --> 2:19:08.880]  Well, that's the thing that they've either had real attacks or have had engineered attacks, false flag operations, if you will, I think.
[2:19:08.880 --> 2:19:20.880]  In France, for example, in Paris on November 13th, more than a year ago, you had people shot up in restaurants, you had explosions.
[2:19:20.880 --> 2:19:28.880]  Where do they get the weapons? Where do they get the explosives? They were smuggled in, as far as I know, from gun runners from the Balkans.
[2:19:28.880 --> 2:19:38.880]  So let's talk about this when we come back. What is the dialectic? As a high level, you know, fell on the State Department who oversaw a whole visa section in Saudi Arabia and blew the whistle on it.
[2:19:38.880 --> 2:19:47.880]  What is the philosophy of previous administrations? Because Trump is changing it, in my view, correct me if I'm wrong, to create the radical jahads or fund them, let them in.
[2:19:47.880 --> 2:19:57.880]  You don't totally command them, but you let them attack. What is the point? Bring in huge numbers, let them attack, and then I guess take everybody's rights away, we'll be back with a major prime whistleblower.
[2:19:57.880 --> 2:19:59.880]  We'll be back.
[2:20:27.880 --> 2:20:30.880]  Calm. Calm and take it.
[2:20:58.880 --> 2:21:09.880]  Hi, my name is John Kunkel. I'm 63 years of age. I watch several YouTube videos of Stephen Hewars and learn what supplements might help me with energy and weight loss.
[2:21:09.880 --> 2:21:16.880]  I've now been on the entry as Black Cooman Seed Oil, Synergy One, six other products from Synergistic Nutrition for several weeks now.
[2:21:16.880 --> 2:21:22.880]  I've lost 10 pounds. My joint pain has been reduced significantly. I have a lot of energy that I've never had before.
[2:21:22.880 --> 2:21:29.880]  My cravings for sweets are gone, and I'm rarely hungry. Even my cravings for foods like hamburgers and heavy carbohydrate meals are now gone.
[2:21:29.880 --> 2:21:37.880]  This is the only thing that's worked for me. I was seriously considering bariatric surgery, but that's out the window now. Thank you so much, Synergistic Nutrition.
[2:21:37.880 --> 2:21:42.880]  With Synergistic Nutrition, we help you take the guesswork out of supplementation and help you hit the bull's eye of success.
[2:21:42.880 --> 2:21:56.880]  I encourage you to get specific about your health needs because when you do, your body will celebrate with energy and well-being. Call Synergistic Nutrition today at 888-988-3325 or visit OneWorldWay.com. That's OneWorld, W-H-E-Y.com.
[2:22:12.880 --> 2:22:21.880]  The models start from just 1798. They're perfect for your bug-out bag or storing in your vehicle. Give yourself and your loved ones the excitement and tradition of Slingbow,
[2:22:21.880 --> 2:22:47.880]  a new frontier in archery and truly modern twist on this primitive survival tool. Feel the thrill only at Slingbow.com.
[2:22:51.880 --> 2:22:58.880]  Use promo code GCN for your special discount at OnePlanetNutrition.com, the next generation of nutritional supplementation.
[2:23:21.880 --> 2:23:32.880]  The NSF EPA certified lab tests show Big Berkey water filters remove chloramines, pharmaceuticals, BPA, pesticides, bacteria and viruses, all forms of fluoride and much more.
[2:23:32.880 --> 2:23:41.880]  Big Berkey water filters are the original and most trusted on the market. The gold standard in water purification and our filters last three years at less than two cents per gallon.
[2:23:41.880 --> 2:23:51.880]  Big Berkey, the one powerful enough to purify stagnant pond water. Get your Big Berkey today. Call 1-877-99 Berkey or click BigBerkeyWaterFilters.com.
[2:23:51.880 --> 2:24:18.880]  It's 1-877-99 BERKEY. Big Berkey water filters for the love of clean water.
[2:24:18.880 --> 2:24:47.880]  Slingbow, you couldn't have two different people than pretty boy Dumbo, openest country up to jihadis, Tradobe and Trump together in this meeting that's ongoing right now.
[2:24:47.880 --> 2:24:56.880]  Truly sickening. After all the things we've always said about Trump. And again, Trump's not perfect. I love him because he's actually trying to turn the economy on.
[2:24:56.880 --> 2:25:01.880]  He has Goldman Sachs totally angry at him for trying to deliver more jobs. I'm going to cover it after our guest leaves us.
[2:25:01.880 --> 2:25:17.880]  This is for Al Qaeda, J. Michael Springman. And I know you know this stuff, folks, but your friends, your family, they don't. Looking at all this in context then, Mr. Springman, again, I want your honest view and I know you'll give it to me.
[2:25:17.880 --> 2:25:28.880]  You've heard me gushing over Trump. I didn't ask you what your view was before I called you, obviously. I really want to know it. I've had other people that were in customs and in border enforcement on and they just talk about the fact they weren't even allowed to say Islamic terror starting about six, seven years ago.
[2:25:28.880 --> 2:25:44.880]  And how do you screen for this if you can't even say Islamic terror? But before we do that, what is the $64 trillion question? What is the math? What is the equation to bring the Islamic radicals in, protect them, give them weapons, let them attack?
[2:25:44.880 --> 2:25:51.880]  And then even politically, though, it's hurting France. It's hurting the German socialists. Why are they doing this?
[2:25:51.880 --> 2:26:02.880]  Well, in Germany, for example, they have been concerned about a falling birth rate and not enough money coming in to support their social welfare system.
[2:26:02.880 --> 2:26:21.880]  And Chancellor Merkel and some big businessmen have the idea that, oh, well, we can bring these people in. They will bring new blood in, new outlook, new culture, and they will then have jobs and they won't be taxed and they will set the social welfare system back on track.
[2:26:21.880 --> 2:26:33.880]  What's happened is that they don't realize that a lot of these people are young single men with no real education. They're people that don't speak German, that don't speak Italian.
[2:26:33.880 --> 2:26:37.880]  They don't have total disdain. They were taught to hate the culture. They've now been plopped in.
[2:26:37.880 --> 2:26:52.880]  Yeah, they're there and there is no pool of Dari speakers, no pool of Arabic speakers that can help these people. They're just simply brought in and left to themselves. They've been turned into weapons, essentially, weapons of mass migration.
[2:26:52.880 --> 2:27:01.880]  And they are the ones really that are suffering. They've engendered this hatred amongst the Europeans themselves.
[2:27:01.880 --> 2:27:07.880]  The Europeans are fighting each other from the welcoming culture that wants to give them candy and flowers.
[2:27:07.880 --> 2:27:17.880]  And the other people who say, well, my God, look at what's happening. They come in. There's this tremendous crime rate. There was a guy in Vienna who had a sexual attack.
[2:27:17.880 --> 2:27:22.880]  So he raped a 10-year-old boy because he couldn't hold back anymore. I mean, this is insane.
[2:27:22.880 --> 2:27:31.880]  Well, that's right. People don't know some of these poor Islamic cultures. It's all very schizophrenic. They're anti-gay. But then if it's love, it's okay to have sex with a boy. Just not a man.
[2:27:31.880 --> 2:27:38.880]  I mean, it's like pedophilia is legal, but not being gay. I mean, it's totally backwards. And that's what's crazy is you start mentioning these stories.
[2:27:38.880 --> 2:27:45.880]  I could back up the articles, everything you're saying. It's so crazy that they bring in military-age men.
[2:27:45.880 --> 2:27:54.880]  And then, I mean, I've seen the videos where they throw old people out of their Section 8 housing for the Muslim young men.
[2:27:54.880 --> 2:28:04.880]  I mean, what type of image is that from Italy to Germany throwing people out of their hotel and saying, take these North African people in? And it's insane.
[2:28:04.880 --> 2:28:19.880]  Well, the thing of it is, is that there is barking and increase in nationalism in Europe. There are the right-wing parties from the front-lawist in Ireland and France to the alternative for Germany.
