[00:00.000 --> 00:02.000]  ["Pomp and Circumstance"]
[2:03:20.700 --> 2:03:31.700]  It was manufactured in US think tanks saying that the Russians believe this and he says there's absolutely no evidence that they intend to use smaller tactical new weapons to do limited strikes in America.
[2:03:31.700 --> 2:03:42.700]  That was always the US plan famously with the Davey Crockett had the first tactical nukes in case the Russians tried to come into Germany or Western Europe.
[2:03:42.700 --> 2:03:51.700]  We had those in there in the 1950s and 1960s. Wait, they're teaching right now that the Russian strategic doctrine is tactical nukes?
[2:03:51.700 --> 2:03:52.700]  That's correct.
[2:03:52.700 --> 2:03:53.700]  Wow.
[2:03:53.700 --> 2:04:01.700]  And this is misinformation to deter the public from believing in the preemptive strike doctrine that both Russian and China adhere to.
[2:04:01.700 --> 2:04:09.700]  Russia, the Pentagon has just released a report, by the way, that China is going to double its nuclear throw weight in nuclear weapons in the next 10 years.
[2:04:09.700 --> 2:04:11.700]  And this goes along with my predictions.
[2:04:11.700 --> 2:04:15.700]  The end of this decade is when we are most vulnerable for a Russian nuclear strike.
[2:04:15.700 --> 2:04:26.700]  And if they're not doubling their nuclear capacity because they intend to only use bio weapons or only use tactical nukes, they intend to do a preemptive nuclear strike on US military bases.
[2:04:26.700 --> 2:04:34.700]  And as you said, Joel, they're not doing tacticals. They're doing supersonic ICBMs.
[2:04:34.700 --> 2:04:42.700]  That's right. With maneuvering warheads, they're going for the major first strike doctrine and that's what we need to understand.
[2:04:42.700 --> 2:04:47.700]  And our generals are telling Trump, no, they're going tactical. These men are globalist traders.
[2:04:47.700 --> 2:05:13.700]  That's an unbelievable. Thank you, sir, so much. I had no idea it was that bad. Thank you.
[2:05:18.700 --> 2:05:28.700]  That robots can be given rights. You name it. They are intimidating and arresting people all over the world who simply misgender someone.
[2:05:28.700 --> 2:05:35.700]  So the ultimate crime will be even asking what someone is if you can't even tell what they are.
[2:05:35.700 --> 2:05:43.700]  This is the ultimate Kafka-esque mind control. And there are several big articles up on infowars.com that break this down.
[2:05:43.700 --> 2:05:53.700]  The UK teen find at her house arrest for asking trans police officers gender UK mother spare jail for misgendering trans woman ordered to pay 1000 pound fine.
[2:06:14.700 --> 2:06:31.700]  All right, I engaged in quite a rant a few days ago when the major Israeli newspapers came out and called Nick Fuentes a white nationalist and was praising the fact that he was being de-platformed off the Internet.
[2:06:31.700 --> 2:06:43.700]  Because Nick Fuentes, I would even call him white nationalist, but it's Israel that has race laws on if you're not Jewish, you can't date a Jewish person.
[2:06:43.700 --> 2:06:49.700]  Now, I'm not even against Israel's existence. I know the world's a sophisticated place. I know China is the most homogeneous place in the world.
[2:06:49.700 --> 2:06:53.700]  I mean, I understand that there's a lot of stuff going on in Israel. They can have the laws they want.
[2:06:53.700 --> 2:07:11.700]  And I agree that culture should survive and enclaves of people should be protected. I think that goes for Zulu tribe in Africa and it goes for Jews and it goes for those for people that aren't even a race but a religion say Catholic or Protestant.
[2:07:11.700 --> 2:07:23.700]  But I saw that in Sausage Barrack Cohen, of course, came out the ADL and said, I'm anti-Semitic learned elders as I am. I don't even believe it. Learned elders as I and all this crap.
[2:07:23.700 --> 2:07:33.700]  Total defamation to shut me down and to say, hey, that guy's Hitler shut him up. Very, very dangerous.
[2:07:33.700 --> 2:07:42.700]  So he's got the grouper move, but he points out that turning point USA used to be anti-Trump and used to be never Trump.
[2:07:42.700 --> 2:07:52.700]  And if you're never Trump or you're like a lot of these guys, you get syndicated already on TV, you get left alone on YouTube and Facebook. In fact, you get boosted.
[2:07:52.700 --> 2:08:01.700]  Like Ben Shapiro. And then Ben Shapiro and all these guys perch up there like the lords of the earth when they never want a free market debate.
[2:08:01.700 --> 2:08:06.700]  In fact, if you go to their events like Nick Pointess does is try to ask polite questions, you get drug out by your heels.
[2:08:06.700 --> 2:08:12.700]  But when they go to universities, people like Ben Shapiro and people oppose them.
[2:08:12.700 --> 2:08:23.700]  Well, they say, you know, that well, they have a right to free speech, but that the whole neocon movement has their right to free speech as well.
[2:08:23.700 --> 2:08:34.700]  So none of this is being done from a logical perspective. And you have the never Trumpers teamed up with the left to try to censor everybody.
[2:08:34.700 --> 2:08:43.700]  So that when the world champion US ice skating team from the 80s says they like President Trump, the left says they will be destroyed and be platformed.
[2:08:43.700 --> 2:08:55.700]  It is a pillage the whole country and the whole system to the ground movement.
[2:08:55.700 --> 2:08:57.700]  It's really incredible that we've gotten to this point.
[2:08:57.700 --> 2:09:03.700]  So I decided when I heard all this last week to go ahead and pull the trigger and go to CPAC.
[2:09:03.700 --> 2:09:09.700]  I've never gone to CPAC, the biggest so-called Republican event every year.
[2:09:09.700 --> 2:09:17.700]  I don't try to be in DC or be in LA or be in New York. I tried to be in Texas where I'm born and build something new.
[2:09:17.700 --> 2:09:28.700]  I don't need to go to CPAC to be anointed and be knighted into Ben Shapiro's, you know, club with the gay will Gurka.
[2:09:28.700 --> 2:09:31.700]  But Gorka, excuse me.
[2:09:31.700 --> 2:09:40.700]  But when I heard that National follow is going to have some big events and we're sponsoring part of it and when I heard that other folks were going, I said, you know, I'm going to go because they don't want me there.
[2:09:40.700 --> 2:09:43.700]  I'm going to be there. And of course, I'm not making a big issue about it. I don't care.
[2:09:43.700 --> 2:09:51.700]  CPAC said, well, you can have a ticket, but you're not media. You're not going to be on media row. You could be there.
[2:09:51.700 --> 2:09:54.700]  But, you know, we we decide you don't exist.
[2:09:54.700 --> 2:09:57.700]  They're the people that fought Trump. We got Trump elected.
[2:09:57.700 --> 2:10:05.700]  So I'm going just because they don't want me there. And then I'll have the big hotel down the street, giving a big speech at the army where they used to have CPAC.
[2:10:05.700 --> 2:10:07.700]  And I'll be doing other events that are open and free to the public.
[2:10:07.700 --> 2:10:12.700]  This RSVP to national file.com. There's a link up on info wars.com.
[2:10:12.700 --> 2:10:16.700]  Come to the emergency First Amendment Summit featuring Alex Jones in Washington, DC on Wednesday.
[2:10:16.700 --> 2:10:22.700]  That's a thousand person ballroom. I want to invite Nick Fuentes because I've told the folks I said, I'll come if you get Nick Fuentes.
[2:10:22.700 --> 2:10:26.700]  Yeah, we're talking to him. So hopefully he'll be coming. I am a sponsor of it. I'm not running it.
[2:10:26.700 --> 2:10:29.700]  I'm going to have them again. It's there. We were in so many others.
[2:10:29.700 --> 2:10:35.700]  So he joins us now for the next few segments to get beyond whether you are a griper or not.
[2:10:35.700 --> 2:10:40.700]  The fact is that Trump has failed to stand up against censorship.
[2:10:40.700 --> 2:10:46.700]  And the Justice Department announced last week they're not going to go after big tech for antitrust activity.
[2:10:46.700 --> 2:10:49.700]  So yeah, I'm glad Hillary Clinton's not in.
[2:10:49.700 --> 2:10:54.700]  But man, and I've got my own thing with our audience. We're fighting hard for America.
[2:10:54.700 --> 2:11:02.700]  But it's becoming a bitch slap in the face like Trump's our pimp that he won't stand up against big tech and the incredible crap they're up to.
[2:11:02.700 --> 2:11:04.700]  Nick Fuentes, thanks for coming on with us.
[2:11:04.700 --> 2:11:06.700]  Thanks for having me.
[2:11:06.700 --> 2:11:11.700]  Well, I can ask a lot of questions, but tell me what you're planning. You've got your own event I hear at CPAC.
[2:11:11.700 --> 2:11:20.700]  That's right. So on Friday, this Friday, we're going to be hosting an event called America First PAC, which is the same as CPAC Political Action Conference.
[2:11:20.700 --> 2:11:32.700]  And it's going to be Michelle Malkin, myself and Scott Rear. And hopefully we're going to have an alternative sort of like you guys are having to CPAC for perhaps people that don't fit in line with the never Trump mainstream conservatism.
[2:11:32.700 --> 2:11:34.700]  That's that CPAC.
[2:11:34.700 --> 2:11:39.700]  Well, a lot of people that don't have shows or who aren't popular, they think getting on the stage is like the magic event.
[2:11:39.700 --> 2:11:44.700]  I know folks that have shows that have big audiences, but they get scared in front of a group of 100 people.
[2:11:44.700 --> 2:11:51.700]  But the way that everybody acts about events and then who speaks at their event and who that affiliates them with.
[2:11:51.700 --> 2:12:01.700]  I want to put on an event sometime that has like every crazy group, every mainline group at it to have a real just, hey, first amendment event.
[2:12:01.700 --> 2:12:09.700]  Right. Yeah, exactly. I think that's honestly one of the biggest ways that they gatekeep now the mainstream conservative establishment.
[2:12:09.700 --> 2:12:15.700]  I saw this during the campus tour that happened with Charlie Kirk and Ben Shapiro during the Groyper Wars.
[2:12:15.700 --> 2:12:22.700]  During the last fall semester for college students, you saw that somebody like Michelle Malkin was a perfect example.
[2:12:22.700 --> 2:12:26.700]  You know, here was somebody who is one of these legendary America first conservatives.
[2:12:26.700 --> 2:12:34.700]  She's been in the business for something like 25 years and whether you like or don't like real, but she turns it by any semi and has kicked out of her job.
[2:12:34.700 --> 2:12:40.700]  Exactly. Right. Exactly. Right. For simply refusing to disavow me and the Groypers and other young America first conservatives.
[2:12:40.700 --> 2:12:46.700]  Why fires her and tells her you're not allowed to speak anymore. We will not host to it. Your events anymore.
[2:12:46.700 --> 2:12:55.700]  And so increasingly it's being difficult or it's become difficult. Excuse me. It's become difficult for America first real outside dissonant right wing types to organize anywhere.
[2:12:55.700 --> 2:13:01.700]  We can't book spaces. We can't get organizations to green light us. You'll have mobs of anti fuss show up.
[2:13:01.700 --> 2:13:07.700]  So anybody's wearing yellow stars in America. It's real America first conservatives.
[2:13:07.700 --> 2:13:12.700]  That's exactly right. We're the only ones. We're the only ones where they're allowed to discriminate on social media.
[2:13:12.700 --> 2:13:20.700]  We're the only ones you're allowed to discriminate. We can't book a hotel for a conference. You can't book a space on a college campus for a speech.
[2:13:20.700 --> 2:13:27.700]  If you look at like we represent true grassroots populism and what people want.
[2:13:27.700 --> 2:13:32.700]  The fact is we were selling what folks want and we're real. They can't handle that.
[2:13:32.700 --> 2:13:39.700]  That's exactly it. That's the problem is we're becoming too much of a threat as people that are actually challenging what the establishment wants.
[2:13:39.700 --> 2:13:46.700]  And that's exactly it. You know at the end of the day people do want to hear what we have to say. That's why they have to do censorship.
[2:13:46.700 --> 2:13:54.700]  That's why they have to kill us on the payment processors and everywhere else. They have to do that because if they didn't there would be a real mass movement.
[2:13:54.700 --> 2:14:02.700]  And I think that's happening anyway. I think that's happening in spite of everything they're doing. But there's a real mass movement that's growing in response to what we're saying because it's resonating with people.
[2:14:02.700 --> 2:14:10.700]  And I don't want to talk about the ADL because they'll represent Israel or Jews in general but they do represent the globalist.
[2:14:10.700 --> 2:14:18.700]  They came out and said that Ted Cruz is an anti-Semite because he said Bloomberg's buying the media. He spent 500 million. He is buying the media.
[2:14:18.700 --> 2:14:27.700]  Just as he's Jewish they inject the anti-Semitism into it. They're the ones promoting it in the left just like other leftist groups promote racism.
[2:14:27.700 --> 2:14:33.700]  I'm sick of it. I'm so sick of the ADL because it doesn't hurt me to say I'm Hitler. No one believes that.
[2:14:33.700 --> 2:14:44.700]  But the fact that they're trying to do that and they're so disingenuous with that Rosenblatt guy like Dr. Evil mini me guy is just BS man. I'm tired of it.
[2:14:44.700 --> 2:14:55.700]  Yeah I hear you. I saw that Ted Cruz tweet the other day and you know I don't think it's controversial to say that Michael Bloomberg who owns Bloomberg which is a massive mainstream media conglomerate
[2:14:55.700 --> 2:15:04.700]  or massive mainstream media outlet and who's now buying as you said 500 million dollars of commercials and advertisements to say that he's buying the media.
[2:15:04.700 --> 2:15:05.700]  That's an anti-Semite.
[2:15:05.700 --> 2:15:12.700]  But I mean who does Rosenblatt think he is now Ted Cruz who's a Zionist is anti-Jew?
[2:15:12.700 --> 2:15:17.700]  Yeah it's absolutely and that's how it goes though. Everything's anti-Semitic. Everything's playing into a trope.
[2:15:17.700 --> 2:15:24.700]  If you talk about Soros, if you talk about Bloomberg, if you talk about Bezos, any one of these guys all of a sudden it must be some kind of blank.
[2:15:24.700 --> 2:15:26.700]  Is Bezos even Jewish?
[2:15:26.700 --> 2:15:30.700]  I'm not sure I heard that. I believe he's adopted but there's speculation.
[2:15:30.700 --> 2:15:33.700]  He's adopted by a Spanish guy.
[2:15:33.700 --> 2:15:36.700]  Right. I have her speculation though.
[2:15:36.700 --> 2:15:44.700]  Stay there, Groyper. We have the Groyper Patient One with us. Lord of the Groypers.
[2:15:44.700 --> 2:15:46.700]  Uh-uh, do you want some Groyper?
[2:15:46.700 --> 2:16:13.700]  We'll be right back. I love it. infowars.com, newswars.com and we'll tell you where to find this guy too.
[2:16:16.700 --> 2:16:22.700]  That's survivaliscamp.com. Trust your family survival to survivaliscamp.com.
[2:16:46.700 --> 2:16:58.700]  Finally, there's a way for you to get into the blockchain. The hottest financial sector without all the speculation.
[2:16:58.700 --> 2:17:03.700]  No, enjoy a 27% annualized payment each month without the ups and downs of Bitcoin.
[2:17:03.700 --> 2:17:11.700]  Seen on programs broadcast on Fox Business News, blockchain data centers offer an equipment leasing program in the explosive digital asset marketplace.
[2:17:11.700 --> 2:17:19.700]  Inspired by entrepreneurs who sold picks and shovels during the gold rush, the money is in the mining equipment used to manufacture dozens of critical digital assets.
[2:17:19.700 --> 2:17:30.700]  Non-security IPO or note, blockchain data centers have a proven turnkey equipment sale leaseback program with a 27% annualized lease payment deposited into your bank account each month.
[2:17:30.700 --> 2:17:38.700]  Don't miss this one. Stake your claim today. Call 800-600-3388. That's 800-600-3388.
[2:17:38.700 --> 2:17:43.700]  These valuable lease contracts won't last long. Call now 800-600-3388.
[2:17:43.700 --> 2:17:45.700]  800-600-3388.
[2:17:45.700 --> 2:17:52.700]  Equipment offer poses a financial risk to owners consult with financial professionals before purchasing not an offer to buy or sell a security which requires an offering document.
[2:17:53.700 --> 2:18:00.700]  There can no longer be any doubt. This coronavirus is serious on multiple levels.
[2:18:00.700 --> 2:18:09.700]  It's very communicable. It spreads very, very fast. It is killing a lot of people. And the Chinese Communist government has covered up just how bad it is.
[2:18:09.700 --> 2:18:16.700]  And the White House is now openly challenging them, show our Trump's top scientist, and so is Senator Cotton.
[2:18:16.700 --> 2:18:20.700]  My friends, now is the time to get prepared.
[2:18:20.700 --> 2:18:27.700]  2020 is not a year to play games with. The globalists are trying to create economic collapse, race riots.
[2:18:27.700 --> 2:18:33.700]  We don't know how bad this virus is going to get here. That's why listeners in the InfoWars need to be prepared.
[2:18:33.700 --> 2:18:39.700]  InfoWarsStore.com has the products that make your life better and make you healthier.
[2:18:39.700 --> 2:18:46.700]  We have the last of the immune gargle selling out as we speak. We have high-quality, storeable foods ready to ship.
[2:18:46.700 --> 2:18:53.700]  And vitamin mineral fusion is back in stock along with Ultra-12 at InfoWarsStore.com.
[2:18:53.700 --> 2:18:58.700]  Real stuff, man. We're talking about the real deal here. And I love Trump all day long.
[2:18:58.700 --> 2:19:04.700]  But man, I tell you, he sits there and lets these big tech people keep running roughshod over him, everybody, I mean, I've got a problem.
[2:19:04.700 --> 2:19:10.700]  And we'll just take the Trump rallies over. That said, about two months ago, I came up with a plan that I haven't launched yet.
[2:19:10.700 --> 2:19:20.700]  We have a warehouse full of hundreds of thousands of stickers, 20 different stickers, impeach the Democrats, save the Second Amendment, defend the First Amendment, InfoWars.com.
[2:19:20.700 --> 2:19:27.700]  And it looks like duct tape, but it's just a regular sticker. You put it over your mouth, you go to a Trump rally, and you instantly take over without even disrupting things.
[2:19:27.700 --> 2:19:33.700]  People say, why are you doing this? What's happening? Will you go? Well, we're being censored. You know, Trump won't do anything about it.
[2:19:33.700 --> 2:19:36.700]  And Dr. Pachennick, let me just ask you what you think, because I've not launched this yet.
[2:19:36.700 --> 2:19:44.700]  It's brilliant. You've taken the very element that they try to repress you with that silence and made it into a weapon.
[2:19:44.700 --> 2:19:52.700]  You have the loudest sound of all silence. And you know what's most disturbing to people? Silence.
[2:20:14.700 --> 2:20:24.700]  Infowars.com is tomorrow's news today. You're listening to the Alex Jones show.
[2:20:24.700 --> 2:20:34.700]  All right. Lord of the Gropers. No, that's not a group, if you're, that's Lord of the Gropers is here with us.
[2:20:34.700 --> 2:20:44.700]  Nick Fuentes heavily censured, banned off YouTube a bunch of stuff for thought crime. And really what he's being banned for is being mean to Turning Point USA.
[2:20:44.700 --> 2:20:50.700]  And I want to be clear. I don't have some raging heart on to go after Turning Point USA.
[2:20:50.700 --> 2:20:54.700]  But I saw how they called Candace Owens for saying Hitler was a globalist.
[2:20:54.700 --> 2:20:58.700]  He originally launched the EU globalist plan. He had a global plan.
[2:20:58.700 --> 2:21:06.700]  In fact, they would have, I was watching a documentary the other night on mainline TV about the EU being created by Hitler.
[2:21:06.700 --> 2:21:12.700]  It was Nazi conspiracies. They were showing the documents. It was on some discovery channel.
[2:21:12.700 --> 2:21:16.700]  But she says that, oh, Hitler wasn't a nationalist. Don't say nationalist or Hitler.
[2:21:16.700 --> 2:21:20.700]  Hitler was a globalist. You're for Hitler. You're for Hitler. What the hell?
[2:21:20.700 --> 2:21:26.700]  And Turning Point USA threw her out the door. Let's find she's bigger than ever.
[2:21:26.700 --> 2:21:35.700]  But then everybody's just so scared like, oh, don't call me a name when the left has no power except the power we give them, Nick.
[2:21:35.700 --> 2:21:41.700]  That's exactly it. Yep. And Charlie Kirk and Turning Point and Ben Shapiro, those are the people that are pushing that on the right.
[2:21:41.700 --> 2:21:48.700]  I've been saying it for years that and as you just said, the words only have power in so far as we give them power.
[2:21:48.700 --> 2:21:53.700]  If we are to simply ignore them and say, we're going to put America first, we're going to be nationalists.
[2:21:53.700 --> 2:21:59.700]  In spite of being called a white nationalist, Nazi, whatever, then really the left's game would be up.
[2:21:59.700 --> 2:22:07.700]  But I think that that they use those words. I think it betrays the fact that they are basically complicit in the globalist establishment agenda.
[2:22:07.700 --> 2:22:13.700]  I don't think it's indicative even so much of the left of using those words so much as it is. Are you establishment?
[2:22:13.700 --> 2:22:17.700]  Are you a globalist? They fear populism. They fear the true right wing.
[2:22:17.700 --> 2:22:24.700]  They fear social conservatism, people from the heartland, and they use the same words as a left does as a mainstream media.
[2:22:24.700 --> 2:22:26.700]  I'm talking about Charlie Kirk and Turning Point and Ben Shapiro.
[2:22:26.700 --> 2:22:33.700]  Oh, they use the exact same playbook, and the left is exposed and defeated. The threat is the threat from within.
[2:22:33.700 --> 2:22:39.700]  Exactly, exactly. And then that is why they have to use those words, because they know that if we were allowed to go out and do our thing,
[2:22:39.700 --> 2:22:47.700]  and this were to become the real mainstream conservatism, I think they know on some level that if what Donald Trump ran on in 2016,
[2:22:47.700 --> 2:22:53.700]  which was ending foreign wars, protecting our workers with trade, ending immigration, stopping open borders,
[2:22:53.700 --> 2:23:00.700]  if they were to allow that to become the real right wing in the country, if that were to become mainstream, and the GOP would do that after Donald Trump.
[2:23:00.700 --> 2:23:03.700]  We would see the extinction of the Democratic Party.
[2:23:03.700 --> 2:23:08.700]  That's exactly right. The extinction of the Democratic Party and even the globalist element in the Republican Party.
[2:23:08.700 --> 2:23:10.700]  That would be, like, huge for the country.
[2:23:10.700 --> 2:23:14.700]  That's right. They're all battling for their lives, and the Republican Party can split into two different populist arms,
[2:23:14.700 --> 2:23:17.700]  a libertarian and a Republican, or how do you see that happening?
[2:23:17.700 --> 2:23:24.700]  Or, like, maybe a right-wing Christian versus just a mainline conservative? Because you need two parties. How would that split?
[2:23:24.700 --> 2:23:27.700]  Well, I think that increasingly you're seeing splits in both parties.
[2:23:27.700 --> 2:23:31.700]  I think you're seeing on the left there's a divide now between the progressives and the more establishment-
[2:23:31.700 --> 2:23:35.700]  So the left just calls themselves, as you have a Communist Party versus America.
[2:23:35.700 --> 2:23:38.700]  Right. Yeah, that's essentially it. That's essentially it.
[2:23:38.700 --> 2:23:45.700]  It's this globalist element of people that are in favor of open borders and free trade and, you know, some kind of socialized program.
[2:23:45.700 --> 2:23:50.700]  But you're going off what the demographics are, and I'm not poo-pooing that. I think you're right.
[2:23:50.700 --> 2:23:54.700]  But I want to change the whole paradigm, defeat them completely.
[2:23:54.700 --> 2:23:57.700]  The Democrats are all involved in crime, election fraud. They can all be removed.
[2:23:57.700 --> 2:24:00.700]  Without their command and control, their little commie followers go away.
[2:24:00.700 --> 2:24:06.700]  I'm saying if we got real supremacy of Americana, how do you then split that into a two-party system?
[2:24:06.700 --> 2:24:12.700]  Well, it would be difficult to say. You know, people have said that it could line up with something like a workers' party,
[2:24:12.700 --> 2:24:16.700]  like you could have the working and middle class of all the different groups of people.
[2:24:16.700 --> 2:24:19.700]  Exactly, against those that are more assigned to the corporatists.
[2:24:19.700 --> 2:24:24.700]  Right, right, against the elites. And it's difficult to say exactly how it might line up.
[2:24:24.700 --> 2:24:32.700]  So a populist conservative Americana party against those that are more mainline Republican, globalist, or...
[2:24:32.700 --> 2:24:38.700]  Sure, sure. Yeah, I think people that are embodying or inhabiting maybe what Trump represented in 2016,
[2:24:38.700 --> 2:24:41.700]  I'm hoping that that will remain as a faction in the GOP.
[2:24:41.700 --> 2:24:48.700]  You see a lot of senators and congressmen that are much closer to Trump than they are to Mitch McConnell or Mitt Romney or John McCain.
[2:24:48.700 --> 2:24:54.700]  And I think that will be a divide. That'll be a fault line that we'll see probably if Trump leaves office in 2024,
[2:24:54.700 --> 2:24:59.700]  which I'm assuming he'll win in 2020, I think you'll really see that rift grow in the next four years
[2:24:59.700 --> 2:25:04.700]  between people like Nikki Haley and the Neocons and the globalists on one side
[2:25:04.700 --> 2:25:09.700]  and the real right-wing America-first, MAGA-type people that Trump has inspired on the other side.
[2:25:09.700 --> 2:25:14.700]  Well, Nick, I want to invite you and Michelle Monk and I'm going to fly out Friday night so I won't come to your event.
[2:25:14.700 --> 2:25:19.700]  I didn't invite you, but that's fine. I get ice cream in the ultimate Michelle Mountain eleven years ago.
[2:25:19.700 --> 2:25:23.700]  I wanted to forgive me. I probably was out of control when her security guy punched me in the arm.
[2:25:23.700 --> 2:25:26.700]  I hit him back or hit me with his elbow, but I like Michelle. Tell her I said hi,
[2:25:26.700 --> 2:25:31.700]  but I want to invite you because I know an actual fall wants to invite you to our event Wednesday.
[2:25:31.700 --> 2:25:35.700]  You want to come to that at the Army? Absolutely. I would love to go.
[2:25:35.700 --> 2:25:40.700]  They haven't reached out to you? I don't think they have reached out to me yet.
[2:25:40.700 --> 2:25:44.700]  They were asking me like a week ago and I love the guys over there and I even said,
[2:25:44.700 --> 2:25:47.700]  hey, let me sponsor. They were getting a smaller event and I said, hell, for like 20 grand more,
[2:25:47.700 --> 2:25:50.700]  you can get a bigger one. So I'm sponsoring it, but I'm not telling them who to have there.
[2:25:50.700 --> 2:25:53.700]  I said, I want Nick Fuentes and I said, I know they're having an event.
[2:25:53.700 --> 2:25:56.700]  You want to get Michelle Malcolm because I want to, like, people love people coming back.
[2:25:56.700 --> 2:25:59.700]  I like to get up there with her and tell her, I'm sorry. I was mean to you.
[2:25:59.700 --> 2:26:02.700]  You know, she was full of crap saying the Marines didn't throw a puppy off a clip.
[2:26:02.700 --> 2:26:05.700]  They did. It was a real puppy. She said, I lied. It was a robot. Whatever.
[2:26:05.700 --> 2:26:10.700]  It was over the top and almost beat up her security guys. I mean, I'm going to take one of them hit me
[2:26:10.700 --> 2:26:14.700]  and I knocked him, you know, knocked him the next week, but I just want to be friends with her
[2:26:14.700 --> 2:26:16.700]  and it's all stupid. Does that make sense?
[2:26:16.700 --> 2:26:21.700]  Makes sense to me. Yeah, I think we should, you know, put aside maybe past grudges or things like that
[2:26:21.700 --> 2:26:24.700]  because I think we're all on the same page fighting the globalists.
[2:26:24.700 --> 2:26:27.700]  So, but yeah, it sounds like an awesome event. I'd love to come.
[2:26:27.700 --> 2:26:32.700]  I think we're really seeing the consolidation of all the right forces coming together in the past year
[2:26:32.700 --> 2:26:37.700]  and maybe we'll all be gearing up for the election together. So I like the sound of that a lot.
[2:26:37.700 --> 2:26:39.700]  Well, I like the political incorrectness too.
[2:26:39.700 --> 2:26:41.700]  Oh, absolutely.
[2:26:41.700 --> 2:26:43.700]  And you haven't done the things they say you've done, neither have I.
[2:26:43.700 --> 2:26:46.700]  And I'm just, that's why they said, hey, we can speak this venue.
[2:26:46.700 --> 2:26:50.700]  And I said that venue holds 300 people. I said, get the bigger, bigger venue.
[2:26:50.700 --> 2:26:53.700]  They were going to get the Trump Hotel and that and then that got sold before that.
[2:26:53.700 --> 2:26:57.700]  I said, so again, it's not my event, but I am paying for part of it because I just want to have
[2:26:57.700 --> 2:27:01.700]  where CPAC used to meet in a big ballroom and hey, I'm paying for the drinks.
[2:27:01.700 --> 2:27:05.700]  The lizards are paying them. You have a round of drinks. Everybody's there and some food just because
[2:27:05.700 --> 2:27:09.700]  I want to say, hey, we're important. We love freedom. We love justice.
[2:27:09.700 --> 2:27:11.700]  And we're not just, you know, obsessed with CPAC.
[2:27:11.700 --> 2:27:14.700]  Are you going to go to CPAC or are you banned from that?
[2:27:14.700 --> 2:27:18.700]  I'm actually banned from CPAC officially. I was banned last year.
[2:27:18.700 --> 2:27:21.700]  I tried to get a ticket and I was not able to do that.
[2:27:21.700 --> 2:27:25.700]  I got kicked out actually last year. They tried to kick me out. I ran away.
[2:27:25.700 --> 2:27:28.700]  But this year, I believe I'm on the same blacklist.
[2:27:28.700 --> 2:27:32.700]  The usual suspects are responsible for that, but I'll be there.
[2:27:32.700 --> 2:27:35.700]  I'm going to try to infiltrate and I'll definitely be floating around.
[2:27:35.700 --> 2:27:39.700]  I'm not going to CPAC to try to confront anybody.
[2:27:39.700 --> 2:27:42.700]  I'm going to get mobbed and do a bunch of interviews and have a great time.
[2:27:42.700 --> 2:27:46.700]  I don't need CPAC. You know, we brought Trump in CPAC just, you know,
[2:27:46.700 --> 2:27:49.700]  and the never Trump was climbed on its back after we gave birth to it.
[2:27:49.700 --> 2:27:54.700]  But I told them, I said, I'm coming. I'm going to be nice.
[2:27:54.700 --> 2:27:57.700]  If you want to make it a big issue, we are ready to take it over.
[2:27:57.700 --> 2:28:01.700]  But if they just leave me alone, then it's going to be fine because I don't need CPAC.
[2:28:01.700 --> 2:28:05.700]  But yeah, I guess they were concerned you might talk to Ben Shapiro,
[2:28:05.700 --> 2:28:10.700]  who just be so royal he just can't have a little plebe talk to him or what happened.
[2:28:10.700 --> 2:28:15.700]  Yeah, yeah, I try to confront him at the Turning Point SAS conference back in December.
[2:28:15.700 --> 2:28:21.700]  I guess they don't want me to come to CPAC and be in a position where I might have to talk to Charlie Kirk or Ben Shapiro.
[2:28:21.700 --> 2:28:23.700]  You understand that these people can attack us.
[2:28:23.700 --> 2:28:28.700]  They can snipe at us on Twitter and they can defame us and call us all kinds of nasty names.
[2:28:28.700 --> 2:28:30.700]  But we are not entitled to respond.
[2:28:30.700 --> 2:28:32.700]  They are the elites. They are the establishment.
[2:28:32.700 --> 2:28:34.700]  And, you know, that is our role.
[2:28:34.700 --> 2:28:36.700]  Charlie Shapiro does attack me and they do.
[2:28:36.700 --> 2:28:40.700]  But I mean, I love it because he's so hated by most people. That's a positive.
[2:28:40.700 --> 2:28:43.700]  So if I see Shapiro like, hey, Shapiro, do an interview, he'll probably run away.
[2:28:43.700 --> 2:28:46.700]  I'm not going to give him the chance to like run and say I attacked him.
[2:28:46.700 --> 2:28:51.700]  So he's like, he's such a delicate little flower that, in fact, I'm not going to even talk to Shapiro.
[2:28:51.700 --> 2:28:52.700]  I see him.
[2:28:52.700 --> 2:28:57.700]  If you're trying to quit drinking or doing too many drugs, listen to me.
[2:28:57.700 --> 2:28:59.700]  You don't know me and we'll never meet.
[2:28:59.700 --> 2:29:01.700]  I had a problem like you once.
[2:29:01.700 --> 2:29:07.700]  I drank and used to party a little too much till it got out of control and almost ruined my life.
[2:29:07.700 --> 2:29:12.700]  I realized I needed help to fix my problem before it totally destroyed me.
[2:29:12.700 --> 2:29:17.700]  If you've tried to fix your drinking and drug problem and you know you can't do it alone,
[2:29:17.700 --> 2:29:20.700]  you need to call the National Treatment Advisors.
[2:29:20.700 --> 2:29:25.700]  They'll immerse you into a 30-day program to replace your old habits with new habits
[2:29:25.700 --> 2:29:27.700]  and totally change your life.
[2:29:27.700 --> 2:29:32.700]  And if you have PPO, private health insurance, the entire program may be covered.
